"File: DDELog(Excel:M16	1	1)::C:\Users\user\Desktop\clemens\20_07_22_DRG_AOP\M16_DRG_20_7\M16.LOG"
"Date: Wed Jul 20 2022 14:26:16.938"
0.0000, "Wavelength Names:	340	385	GFP	Wavelength 4	555"
"Time (sec)"
36.6980
83.7060
0.0000, "Clock reset to 0.0"
"Region 1: [Location: (322, 168), Size: (34, 28), Area: 732]"
"Region 2: [Location: (396, 250), Size: (40, 42), Area: 1300]"
"Region 3: [Location: (452, 415), Size: (21, 21), Area: 305]"
"Region 4: [Location: (399, 416), Size: (32, 33), Area: 812]"
"Region 5: [Location: (351, 252), Size: (21, 21), Area: 305]"
"Region 6: [Location: (321, 257), Size: (25, 47), Area: 913]"
"Region 7: [Location: (293, 359), Size: (21, 21), Area: 305]"
"Region 8: [Location: (275, 356), Size: (21, 22), Area: 358]"
"Region 9: [Location: (268, 342), Size: (21, 21), Area: 305]"
"Region 10: [Location: (170, 182), Size: (37, 33), Area: 933]"
"Region 11: [Location: (1, 41), Size: (21, 21), Area: 305]"
"Region 12: [Location: (73, 121), Size: (27, 28), Area: 584]"
"Region 13: [Location: (24, 250), Size: (29, 31), Area: 695]"
"Time (sec)", "R1 W1 Avg", "R1 W2 Avg", "R2 W1 Avg", "R2 W2 Avg", "R3 W1 Avg", "R3 W2 Avg", "R4 W1 Avg", "R4 W2 Avg", "R5 W1 Avg", "R5 W2 Avg", "R6 W1 Avg", "R6 W2 Avg", "R7 W1 Avg", "R7 W2 Avg", "R8 W1 Avg", "R8 W2 Avg", "R9 W1 Avg", "R9 W2 Avg", "R10 W1 Avg", "R10 W2 Avg", "R11 W1 Avg", "R11 W2 Avg", "R12 W1 Avg", "R12 W2 Avg", "R13 W1 Avg", "R13 W2 Avg"
56.0090, 1670.3511, 3258.6380, 1651.3069, 3121.7523, 1635.7705, 2467.2820, 1641.0123, 2967.5751, 1639.6066, 2793.6656, 1622.8729, 2477.6134, 1642.5148, 3057.2885, 1647.8128, 3072.7961, 1647.7738, 2797.7311, 1635.8371, 2595.4930, 1660.0689, 3405.1541, 1596.7551, 1623.2774, 1594.1655, 1610.3252
57.0090, 1670.1298, 3257.0082, 1652.5615, 3117.0508, 1636.2328, 2463.1639, 1640.9236, 2966.7943, 1639.4951, 2792.0590, 1622.2848, 2481.8839, 1643.6164, 3058.2426, 1644.3436, 3072.1117, 1648.7049, 2799.2918, 1634.6152, 2600.3526, 1661.4295, 3402.2885, 1597.4195, 1623.2277, 1593.4993, 1608.4892
58.0090, 1669.8593, 3255.4508, 1651.2415, 3120.0854, 1636.2525, 2467.2590, 1640.0369, 2970.1589, 1639.9115, 2788.9770, 1622.7656, 2481.2092, 1644.8557, 3052.7279, 1646.6425, 3068.3101, 1646.1967, 2794.1410, 1636.3098, 2597.4137, 1660.4393, 3398.4197, 1596.0068, 1621.7723, 1594.1453, 1608.0791
59.0090, 1667.7719, 3247.6776, 1651.4085, 3123.3492, 1637.2000, 2465.0590, 1640.9236, 2967.6293, 1639.3869, 2788.7377, 1623.2322, 2482.2355, 1642.3049, 3057.4164, 1646.8296, 3070.0168, 1647.6131, 2799.0656, 1635.3376, 2597.8564, 1657.0951, 3405.9148, 1597.7055, 1623.2003, 1594.1036, 1608.6216
60.0090, 1669.7514, 3250.6243, 1651.3623, 3126.3138, 1635.1869, 2467.7541, 1640.6872, 2967.3251, 1639.9803, 2786.9705, 1622.0318, 2477.3253, 1642.8262, 3053.9082, 1648.2039, 3069.5168, 1645.1115, 2788.4361, 1634.6474, 2598.3451, 1660.2459, 3403.5541, 1596.2979, 1623.1901, 1594.3741, 1608.4216
61.0090, 1671.3142, 3255.3716, 1650.3515, 3123.2646, 1636.7738, 2470.0721, 1639.7980, 2963.6761, 1638.4262, 2790.4689, 1623.5487, 2478.0832, 1644.0000, 3055.4328, 1645.8575, 3068.4721, 1646.9574, 2785.1803, 1636.0697, 2603.2165, 1658.1311, 3408.5311, 1595.9623, 1622.6318, 1593.3799, 1609.5683
62.0090, 1668.9740, 3251.3634, 1650.0700, 3128.1131, 1635.2393, 2464.4295, 1641.3350, 2966.6786, 1638.6557, 2790.9082, 1621.5367, 2478.0263, 1643.3049, 3057.6787, 1647.8128, 3059.3799, 1649.7246, 2783.6066, 1633.8650, 2605.0332, 1658.5705, 3413.4328, 1595.9384, 1622.8596, 1593.1770, 1608.0950
63.0090, 1670.7473, 3256.2117, 1652.2554, 3130.0715, 1636.2262, 2467.7213, 1641.6860, 2965.8140, 1640.2033, 2789.4852, 1624.5509, 2478.1566, 1643.1902, 3057.3016, 1646.2877, 3061.0615, 1647.3705, 2784.7016, 1634.5413, 2603.4352, 1658.3934, 3414.6754, 1597.3236, 1621.5634, 1594.0317, 1607.6849
64.0090, 1670.7186, 3258.2404, 1650.8177, 3132.0615, 1634.9541, 2468.9443, 1641.1022, 2961.9249, 1638.3115, 2791.8230, 1622.3384, 2478.5893, 1643.2361, 3051.5213, 1646.3352, 3064.1453, 1647.0525, 2786.4656, 1634.6817, 2604.4705, 1659.0820, 3412.0197, 1596.0839, 1621.2500, 1592.4964, 1608.2000
65.0090, 1669.1270, 3260.3197, 1650.1115, 3130.4054, 1636.9738, 2462.2951, 1642.0702, 2959.4852, 1638.8852, 2787.5705, 1622.6429, 2470.8949, 1641.4098, 3052.6197, 1644.1313, 3059.6508, 1647.1934, 2780.1934, 1634.8446, 2604.4887, 1660.1607, 3399.6328, 1596.9658, 1622.5068, 1593.0331, 1609.6763
66.0090, 1669.5861, 3253.6954, 1650.9746, 3120.9908, 1634.4426, 2466.1311, 1640.2389, 2959.0751, 1638.9770, 2780.4590, 1621.3855, 2468.6375, 1643.8033, 3048.3869, 1648.0754, 3060.8855, 1644.4689, 2782.6951, 1634.0568, 2603.3290, 1659.3213, 3400.8623, 1596.9949, 1621.9897, 1593.5612, 1606.8000
67.0090, 1668.2350, 3253.2596, 1652.0285, 3112.6385, 1635.6885, 2463.4262, 1643.0086, 2944.3498, 1638.5311, 2785.2328, 1623.1030, 2470.4491, 1642.4361, 3048.6885, 1647.1788, 3061.5447, 1646.4098, 2774.0361, 1634.6699, 2607.2701, 1657.2066, 3408.1279, 1596.9007, 1622.0411, 1593.9309, 1608.7568
68.0090, 1670.2773, 3254.4645, 1650.3469, 3109.9077, 1635.4098, 2463.8852, 1640.7377, 2949.6786, 1639.2459, 2777.6918, 1622.8061, 2472.2103, 1643.6164, 3044.6525, 1644.7737, 3059.0587, 1647.6328, 2780.9148, 1633.8049, 2606.3880, 1658.8885, 3404.9475, 1595.6815, 1621.7517, 1594.6388, 1608.5942
69.0090, 1671.4549, 3259.8169, 1650.4400, 3099.0154, 1634.5869, 2461.3344, 1639.0542, 2948.5973, 1636.2295, 2785.5574, 1621.7645, 2470.9540, 1640.2852, 3037.2393, 1645.7039, 3053.4916, 1646.2984, 2777.1607, 1636.2197, 2604.6870, 1658.2820, 3411.3705, 1596.1199, 1622.1952, 1592.8561, 1608.8187
70.0090, 1669.5765, 3257.7992, 1651.0915, 3094.7185, 1634.8951, 2458.2984, 1640.0222, 2955.1650, 1637.7410, 2781.1902, 1622.6933, 2468.0909, 1642.9607, 3037.1770, 1648.1816, 3059.5140, 1646.8262, 2779.9410, 1634.2369, 2607.6013, 1658.6000, 3408.8131, 1596.5154, 1621.8253, 1594.2978, 1608.7209
71.0090, 1670.1694, 3261.6516, 1649.7800, 3085.8300, 1633.5803, 2464.6098, 1639.7869, 2952.6022, 1640.6131, 2785.5705, 1621.2256, 2467.4677, 1640.0721, 3033.5246, 1646.4693, 3049.4581, 1644.9574, 2772.9738, 1633.8767, 2605.4330, 1656.5213, 3413.7410, 1596.4623, 1622.7603, 1592.8662, 1608.1871
72.0090, 1669.3716, 3261.6066, 1652.0269, 3075.1292, 1636.3410, 2458.0492, 1640.1921, 2955.5825, 1637.7246, 2784.7443, 1623.1818, 2469.7777, 1640.7377, 3034.2033, 1644.4609, 3051.6425, 1646.5213, 2775.2492, 1634.2776, 2606.9325, 1658.4492, 3416.0820, 1596.3664, 1622.5856, 1594.2245, 1607.4187
73.0090, 1668.1052, 3260.7609, 1651.7923, 3069.9062, 1634.8295, 2462.5115, 1640.1675, 2953.3461, 1636.7770, 2786.4852, 1622.4940, 2468.2344, 1643.0885, 3034.1803, 1645.7430, 3050.3240, 1644.6525, 2778.1508, 1633.7953, 2603.1029, 1658.7049, 3416.2230, 1597.1935, 1621.2397, 1593.6532, 1608.6302
74.0090, 1669.0779, 3254.9481, 1650.6277, 3071.8492, 1634.3475, 2461.5246, 1639.2069, 2955.3534, 1636.2689, 2780.2689, 1622.8105, 2467.6889, 1641.3115, 3036.7836, 1646.6508, 3056.1872, 1644.0459, 2771.0689, 1635.1168, 2603.2529, 1658.5246, 3413.6295, 1598.0017, 1621.4435, 1593.1899, 1609.3439
75.0090, 1673.4973, 3068.3784, 1650.3677, 3070.6285, 1633.6393, 2458.8492, 1640.2106, 2953.3707, 1639.1967, 2785.4656, 1620.6966, 2470.1665, 1644.5475, 3034.6230, 1647.6816, 3050.8156, 1647.9115, 2775.2918, 1635.0000, 2606.9786, 1659.4393, 3414.0525, 1597.2911, 1622.8288, 1593.6777, 1609.1209
76.0090, 1673.3115, 3083.4508, 1651.8077, 3068.0500, 1637.2066, 2455.7508, 1640.2709, 2954.0640, 1638.8721, 2787.4262, 1621.8565, 2468.8083, 1641.4066, 3029.2656, 1646.2989, 3049.6788, 1648.1967, 2768.2525, 1635.8585, 2607.3537, 1656.6590, 3418.9082, 1597.4178, 1622.8716, 1594.0475, 1608.8417
77.0090, 1672.8661, 3092.8579, 1651.1877, 3067.5415, 1634.7672, 2452.5639, 1640.0714, 2954.0924, 1635.5574, 2779.6984, 1621.8018, 2464.0876, 1642.2689, 3032.4000, 1645.7235, 3052.9749, 1648.1607, 2769.2918, 1635.0247, 2606.5766, 1659.7836, 3411.1344, 1598.3236, 1621.6147, 1591.2561, 1607.0101
78.0090, 1673.0437, 3105.4727, 1650.8808, 3065.3131, 1636.2033, 2455.3541, 1638.7943, 2955.6810, 1636.5115, 2785.9541, 1622.8576, 2463.8543, 1642.9246, 3029.2492, 1644.3408, 3054.5112, 1644.7475, 2772.4262, 1635.2701, 2603.7256, 1658.3607, 3408.3705, 1595.9795, 1621.1284, 1593.9741, 1606.9770
79.0090, 1672.2459, 3117.0232, 1651.6162, 3058.0100, 1633.9148, 2455.4262, 1638.7857, 2955.1318, 1637.0230, 2789.2754, 1621.1544, 2464.2881, 1642.6131, 3039.1607, 1644.6704, 3050.3855, 1646.3508, 2766.7475, 1634.3912, 2604.8017, 1658.7770, 3410.8951, 1597.1524, 1623.2106, 1592.1899, 1608.7424
80.0090, 1673.4276, 3131.7732, 1651.8762, 3055.3838, 1635.0721, 2452.6295, 1639.7833, 2954.1564, 1636.9836, 2777.8918, 1622.1424, 2460.3757, 1643.5836, 3031.1311, 1644.6676, 3048.1899, 1645.3705, 2772.7902, 1635.1115, 2602.2401, 1658.8426, 3415.5246, 1598.3853, 1622.6747, 1592.1137, 1608.2115
81.0090, 1672.9577, 3142.7500, 1651.5500, 3044.4015, 1635.0754, 2452.8361, 1639.4532, 2957.4766, 1636.6852, 2780.8787, 1621.7448, 2460.0307, 1640.6033, 3034.8098, 1643.7961, 3049.7793, 1644.5738, 2763.5016, 1635.2562, 2598.9035, 1659.9246, 3414.1016, 1597.3202, 1621.5462, 1593.3338, 1606.9122
82.0090, 1670.5792, 3151.3975, 1651.8777, 3038.4554, 1636.0885, 2455.1902, 1639.7278, 2954.0653, 1638.4754, 2776.7311, 1621.4326, 2459.9956, 1641.5607, 3030.3443, 1645.1425, 3048.8240, 1645.6328, 2766.9410, 1634.1672, 2599.6570, 1655.9967, 3414.3148, 1596.6986, 1621.1318, 1593.0273, 1608.8115
83.0090, 1670.0123, 3161.5355, 1652.2577, 3036.5046, 1635.4984, 2453.9639, 1640.3030, 2956.2869, 1635.6098, 2785.0000, 1621.2180, 2460.7536, 1642.2066, 3028.2852, 1645.6034, 3051.2346, 1646.4557, 2765.0787, 1634.3826, 2600.3365, 1657.2918, 3412.8918, 1595.6884, 1622.9914, 1592.8086, 1607.7165
84.0090, 1670.4904, 3164.8798, 1652.2185, 3035.6515, 1634.2623, 2449.8820, 1639.4187, 2951.6823, 1640.3344, 2781.8230, 1622.5531, 2462.0942, 1642.7541, 3035.2262, 1646.5251, 3043.8017, 1645.4393, 2765.7115, 1634.4887, 2599.2701, 1657.4197, 3412.4164, 1597.3065, 1621.1336, 1591.9209, 1608.8475
85.0090, 1670.4959, 3174.5178, 1652.6908, 3037.1438, 1630.7738, 2456.4361, 1639.7094, 2954.4076, 1638.6098, 2784.0459, 1623.3264, 2462.4863, 1641.6984, 3029.5574, 1642.9385, 3051.6089, 1646.7344, 2768.6984, 1636.1994, 2599.2272, 1658.2754, 3404.2393, 1596.0873, 1622.3973, 1593.8345, 1609.4820
86.0090, 1670.3374, 3173.5055, 1652.2215, 3036.6469, 1635.5541, 2452.1705, 1638.9224, 2953.0530, 1638.7311, 2787.8951, 1620.8565, 2460.5411, 1640.5082, 3032.7410, 1645.3547, 3050.6201, 1644.9607, 2762.1770, 1634.1811, 2599.4898, 1657.9967, 3403.9443, 1596.1747, 1621.4777, 1592.7165, 1607.1482
87.0090, 1671.0874, 3178.9740, 1650.9354, 3035.3492, 1634.8295, 2449.1574, 1640.0246, 2953.9655, 1638.1967, 2777.1934, 1621.0241, 2457.8543, 1643.0787, 3034.7869, 1646.1704, 3046.1704, 1647.8393, 2762.8230, 1635.2111, 2601.3537, 1659.1475, 3399.0492, 1596.9966, 1622.3271, 1592.7252, 1609.4144
88.0090, 1670.4385, 3185.5560, 1651.6254, 3033.1662, 1635.2721, 2453.3541, 1640.7081, 2952.2759, 1635.0197, 2780.9443, 1621.3319, 2456.8905, 1642.6295, 3034.7705, 1644.2151, 3057.0866, 1648.4951, 2763.2689, 1634.7310, 2601.2958, 1658.7311, 3406.9016, 1595.5873, 1621.6729, 1592.3871, 1610.2719
89.0090, 1670.9850, 3173.5847, 1651.7869, 3029.7246, 1637.5410, 2452.2459, 1640.7919, 2947.6786, 1639.2689, 2781.9639, 1621.1731, 2457.8412, 1641.6885, 3030.2951, 1646.6117, 3052.0251, 1647.3902, 2763.7672, 1633.6967, 2601.1447, 1657.4295, 3405.8656, 1596.0788, 1622.2003, 1592.3640, 1609.0547
90.0090, 1670.5014, 3142.4413, 1652.6392, 3032.3046, 1636.1803, 2453.0295, 1639.5209, 2950.1995, 1635.5016, 2784.5311, 1623.0690, 2457.2410, 1641.4197, 3037.3803, 1646.6201, 3054.7346, 1647.6623, 2772.6885, 1635.5284, 2596.5166, 1657.4033, 3399.2525, 1596.8836, 1619.8990, 1594.4921, 1608.6705
91.0090, 1672.1462, 3140.2172, 1653.1585, 3035.5931, 1636.5672, 2455.3770, 1640.6613, 2945.5000, 1639.1148, 2785.3934, 1622.4929, 2457.2388, 1644.5639, 3034.1738, 1646.2598, 3050.5168, 1646.8197, 2761.8426, 1633.6924, 2597.0450, 1656.4852, 3399.6426, 1596.7089, 1623.0839, 1594.1410, 1608.9914
92.0090, 1674.1913, 3094.8374, 1651.5246, 3033.1600, 1636.7508, 2452.2623, 1640.6232, 2946.5714, 1638.0951, 2788.7344, 1621.5871, 2455.8970, 1641.6689, 3036.1705, 1646.7793, 3053.1955, 1647.0492, 2767.3967, 1633.9250, 2599.9743, 1656.6656, 3407.4623, 1597.6815, 1621.1233, 1593.4532, 1610.2835
93.0090, 1671.3320, 3098.0396, 1651.9592, 3026.2623, 1634.0230, 2447.6820, 1638.7094, 2943.9717, 1635.1836, 2790.5869, 1621.6134, 2458.5279, 1641.4459, 3032.8361, 1647.8547, 3051.8883, 1645.4721, 2769.5311, 1634.6195, 2597.0536, 1657.1902, 3400.8885, 1598.0017, 1622.4829, 1594.1122, 1608.6115
94.0090, 1671.1052, 3104.0984, 1652.4862, 3023.9992, 1634.7705, 2446.7148, 1639.2007, 2946.2562, 1637.8754, 2786.1770, 1623.2618, 2454.7459, 1640.1311, 3035.8426, 1646.1816, 3054.5782, 1647.0295, 2765.9672, 1634.6227, 2598.5477, 1656.8590, 3405.5902, 1596.1747, 1621.4110, 1593.7165, 1608.5770
95.0090, 1671.5492, 3117.2090, 1653.0500, 3023.7346, 1634.2328, 2445.2820, 1640.1921, 2946.0776, 1635.7082, 2794.4098, 1622.0153, 2454.5619, 1640.0492, 3032.9377, 1644.3966, 3052.3101, 1647.7672, 2760.6918, 1634.1886, 2596.6710, 1659.6426, 3408.8197, 1597.4692, 1623.1712, 1594.1698, 1608.3468
96.0090, 1671.5669, 3126.0342, 1652.6162, 3023.1577, 1633.9115, 2444.1738, 1641.0505, 2943.8534, 1636.2689, 2790.2885, 1622.0350, 2450.7306, 1641.9311, 3032.6852, 1646.8045, 3053.0866, 1646.3738, 2759.4197, 1633.4855, 2600.9946, 1656.2754, 3407.3541, 1596.5616, 1622.8065, 1592.9942, 1609.9813
97.0090, 1669.9481, 3130.5301, 1651.9638, 3017.7808, 1634.9508, 2434.3869, 1640.1527, 2943.3288, 1636.6656, 2787.9967, 1622.4053, 2451.6648, 1642.1607, 3033.7213, 1645.3324, 3050.9246, 1644.7508, 2761.8033, 1633.8714, 2595.0997, 1656.3836, 3412.2197, 1596.8699, 1622.4846, 1593.5899, 1608.3223
98.0090, 1670.6626, 3139.8443, 1652.1800, 3015.9685, 1636.6885, 2441.9049, 1641.4027, 2941.8534, 1639.3311, 2786.1967, 1622.3330, 2450.4732, 1641.3508, 3027.8525, 1644.9218, 3055.1313, 1646.2721, 2760.6426, 1635.9346, 2596.0300, 1656.7279, 3405.9311, 1595.9212, 1622.9349, 1594.7842, 1607.8993
99.0090, 1669.5396, 3150.0833, 1652.1885, 3007.8485, 1636.9279, 2440.7475, 1640.0850, 2946.2303, 1636.9869, 2786.7049, 1622.4808, 2448.9113, 1641.1213, 3032.8721, 1647.0866, 3057.5670, 1646.8918, 2759.8885, 1634.1458, 2593.9561, 1659.4787, 3410.6459, 1597.1764, 1621.8168, 1593.8000, 1609.6561
100.0090, 1670.4836, 3153.6954, 1652.9015, 3001.3769, 1633.9672, 2446.3508, 1639.2340, 2946.2032, 1636.6852, 2784.4852, 1621.4195, 2447.9792, 1642.7836, 3036.4426, 1647.2682, 3047.6508, 1646.0131, 2757.9738, 1634.3183, 2593.9925, 1656.7148, 3408.9475, 1597.1233, 1621.7414, 1593.0187, 1608.1266
101.0090, 1669.3511, 3160.5833, 1652.6138, 2987.9408, 1635.1672, 2442.7180, 1640.0209, 2942.5800, 1636.5016, 2785.5115, 1621.6539, 2446.6670, 1642.1836, 3029.5213, 1645.2821, 3045.7346, 1648.5803, 2759.1016, 1633.1522, 2597.3805, 1658.6918, 3418.8820, 1595.9075, 1622.0771, 1593.9151, 1607.3525
102.0090, 1671.1585, 3169.7117, 1652.5492, 2981.9215, 1633.7443, 2442.9443, 1637.6847, 2947.4667, 1635.8885, 2787.8689, 1621.4666, 2443.6199, 1641.7082, 3026.3574, 1645.7877, 3055.4218, 1646.1279, 2754.4721, 1633.8928, 2593.1961, 1658.6623, 3407.3377, 1596.1096, 1623.4092, 1593.3813, 1608.1266
103.0090, 1671.1612, 3174.8661, 1653.7615, 2976.1285, 1633.9311, 2444.2098, 1639.1268, 2945.3350, 1637.1705, 2790.3344, 1622.4074, 2438.0613, 1639.0328, 3032.3180, 1643.6229, 3052.3128, 1645.8852, 2757.8098, 1635.2036, 2592.0729, 1658.8623, 3413.5508, 1597.5017, 1620.7637, 1594.3827, 1607.8029
104.0090, 1670.7910, 3179.9399, 1652.8623, 2974.8400, 1634.4197, 2440.9738, 1638.9397, 2943.4286, 1638.0295, 2787.8918, 1622.4031, 2439.4447, 1641.8197, 3028.0951, 1647.6061, 3041.1872, 1645.8656, 2765.1902, 1634.5691, 2591.3816, 1657.8820, 3416.0164, 1597.9521, 1624.2551, 1593.9453, 1607.6086
105.0090, 1669.7350, 3185.0533, 1653.9785, 2967.1831, 1634.0492, 2442.5934, 1637.4360, 2943.9076, 1637.6689, 2788.7049, 1621.6156, 2432.0657, 1640.6459, 3028.0230, 1644.1788, 3041.3464, 1646.1803, 2759.2361, 1635.2229, 2593.6077, 1658.1738, 3410.3475, 1597.5171, 1622.6747, 1592.7914, 1608.8518
106.0090, 1671.9112, 3185.6598, 1651.7985, 2959.6623, 1634.3115, 2441.5770, 1639.5148, 2941.7956, 1636.0131, 2785.8525, 1621.5827, 2433.8357, 1641.7377, 3028.0623, 1646.5168, 3047.7933, 1645.9770, 2749.6230, 1634.7824, 2591.4051, 1659.0820, 3413.3246, 1596.8271, 1621.8836, 1592.3813, 1609.6129
107.0090, 1670.0178, 3184.5301, 1653.0800, 2951.0023, 1636.9148, 2433.4754, 1639.4532, 2943.1527, 1639.2885, 2782.5574, 1622.1895, 2430.6889, 1640.9475, 3026.1213, 1646.6872, 3042.4385, 1648.0262, 2752.4787, 1635.4362, 2593.3762, 1659.3082, 3417.4656, 1595.9538, 1622.2774, 1593.2432, 1609.4273
108.0090, 1670.0724, 3193.3101, 1653.3369, 2939.5885, 1635.3705, 2438.0885, 1640.0062, 2941.5012, 1634.0230, 2779.2852, 1620.6418, 2431.3855, 1639.4459, 3027.5934, 1644.5754, 3039.5950, 1646.7639, 2747.3508, 1634.1404, 2592.9893, 1656.5279, 3412.4197, 1596.7825, 1621.9709, 1592.8835, 1609.9266
109.0090, 1669.9877, 3193.0628, 1653.9485, 2927.1900, 1634.3607, 2440.5475, 1638.8904, 2941.0123, 1637.4852, 2779.8689, 1621.9080, 2427.4622, 1642.3836, 3023.1639, 1644.7570, 3042.4274, 1646.3672, 2749.3934, 1633.7803, 2588.4620, 1658.6689, 3421.9639, 1595.3048, 1621.6832, 1594.2043, 1608.3856
110.0090, 1669.0273, 3198.7992, 1654.5092, 2914.5062, 1635.9279, 2438.0131, 1639.7451, 2941.3879, 1634.5639, 2781.9344, 1622.1051, 2426.2694, 1639.8262, 3026.0262, 1646.6061, 3042.5307, 1646.4066, 2744.3311, 1634.7610, 2588.8403, 1658.4754, 3409.1902, 1595.5051, 1621.3801, 1593.9799, 1606.8604
111.0090, 1668.7172, 3204.1025, 1653.4638, 2909.9692, 1633.2066, 2441.8230, 1639.2746, 2934.8325, 1635.2492, 2784.3738, 1621.4053, 2423.4250, 1641.1639, 3025.8557, 1645.3547, 3041.8520, 1645.8328, 2745.9508, 1635.7921, 2589.7256, 1656.9344, 3411.2098, 1597.5993, 1621.9469, 1593.1511, 1609.4849
112.0090, 1671.7650, 3200.2486, 1654.7208, 2912.0215, 1635.1738, 2436.2623, 1639.7229, 2938.3227, 1637.3672, 2782.2852, 1622.4984, 2422.4699, 1640.5443, 3023.8623, 1644.4832, 3044.6788, 1645.1639, 2745.7541, 1633.5166, 2586.3730, 1655.5082, 3417.4459, 1597.1798, 1622.8253, 1592.8259, 1607.7640
113.0090, 1668.9672, 3203.9249, 1654.0531, 2894.3892, 1632.7508, 2434.9738, 1639.3867, 2937.7685, 1636.9574, 2774.3016, 1622.4370, 2420.0986, 1640.3213, 3025.0852, 1643.8911, 3040.5447, 1646.5803, 2742.8328, 1633.1629, 2581.8510, 1659.4623, 3415.6820, 1595.9161, 1622.5325, 1593.8978, 1607.8345
114.0090, 1669.3415, 3211.3702, 1655.5462, 2882.5731, 1634.7344, 2431.0164, 1639.9261, 2936.8510, 1635.5508, 2774.3344, 1623.7481, 2424.1774, 1643.1508, 3020.6623, 1644.6313, 3043.5168, 1648.4590, 2742.0459, 1632.1501, 2581.2058, 1657.2754, 3415.8689, 1596.2637, 1621.7106, 1592.2777, 1608.4000
115.0090, 1669.1352, 3213.9139, 1653.3377, 2871.3031, 1634.6754, 2431.6098, 1638.6416, 2938.9027, 1636.5672, 2778.9016, 1622.0646, 2419.3373, 1640.9770, 3024.1869, 1642.7263, 3041.5140, 1646.4689, 2742.6131, 1633.2594, 2582.6099, 1657.0164, 3417.1180, 1596.6301, 1623.8031, 1593.7209, 1608.9482
116.0090, 1669.3415, 3215.9863, 1654.9869, 2859.0631, 1635.9377, 2432.0525, 1639.8337, 2936.7574, 1636.8951, 2773.2787, 1622.0142, 2415.4118, 1640.2721, 3021.8164, 1644.1257, 3040.3575, 1649.9508, 2745.3508, 1633.0868, 2581.7706, 1656.9213, 3423.5738, 1595.5411, 1620.8151, 1593.8820, 1608.0993
117.0090, 1668.6858, 3217.0314, 1653.8631, 2851.5846, 1634.6066, 2434.1016, 1638.7648, 2940.6700, 1636.1148, 2774.9803, 1620.7152, 2416.0077, 1642.3377, 3025.3967, 1643.8101, 3042.4385, 1644.0721, 2744.1672, 1633.8264, 2581.1093, 1657.6361, 3418.6262, 1597.2705, 1621.6045, 1593.8906, 1607.5108
118.0090, 1670.0806, 3220.8415, 1655.2515, 2849.8200, 1633.0820, 2431.4426, 1639.8288, 2937.5443, 1636.6885, 2778.7443, 1622.4600, 2417.2541, 1639.8459, 3023.8787, 1645.6872, 3047.9469, 1645.9836, 2753.0721, 1635.1350, 2582.4973, 1657.1508, 3411.5115, 1595.4709, 1621.5993, 1593.3194, 1608.0906
119.0090, 1669.4030, 3220.1653, 1655.6231, 2850.0177, 1634.4885, 2432.3508, 1640.4865, 2939.6392, 1637.7639, 2771.7672, 1622.4337, 2419.5816, 1640.7246, 3024.2525, 1645.2067, 3033.8799, 1645.0066, 2750.5311, 1633.6699, 2584.4030, 1657.7279, 3424.0721, 1598.7671, 1621.3185, 1592.5612, 1607.0777
120.0090, 1670.4044, 3225.0505, 1655.1562, 2854.3108, 1634.4033, 2435.3443, 1639.9655, 2935.5776, 1636.3148, 2765.7279, 1620.2804, 2419.7196, 1639.9148, 3024.6361, 1647.3771, 3039.7067, 1644.6787, 2748.5639, 1634.6002, 2585.5080, 1657.6098, 3421.6885, 1596.0291, 1621.3836, 1594.3856, 1607.9698
121.0090, 1669.0205, 3217.6352, 1655.8354, 2849.9685, 1633.4197, 2435.4426, 1639.2512, 2931.4840, 1637.8885, 2774.2230, 1621.9890, 2421.6769, 1637.9049, 3017.9377, 1645.0307, 3032.3324, 1645.4754, 2747.4951, 1632.8650, 2583.9293, 1655.3902, 3425.0393, 1597.3750, 1622.2534, 1593.3223, 1608.0964
122.0090, 1670.8087, 3220.6284, 1654.9100, 2848.5731, 1633.9508, 2430.2656, 1639.9458, 2936.5037, 1634.1934, 2768.7410, 1622.8565, 2420.3439, 1641.7082, 3012.6721, 1646.4134, 3037.6313, 1644.5148, 2747.7443, 1634.5413, 2586.5498, 1655.4393, 3429.6230, 1597.1592, 1621.2551, 1593.9655, 1608.6662
123.0090, 1667.3456, 3226.1721, 1654.9223, 2840.9508, 1633.9344, 2428.3443, 1639.2537, 2935.0813, 1639.3115, 2770.5967, 1622.0843, 2422.0690, 1643.0951, 3014.7705, 1644.3184, 3034.9832, 1646.3279, 2745.3705, 1633.8917, 2587.3901, 1656.5902, 3428.6295, 1596.2414, 1621.7089, 1595.2763, 1607.3741
124.0090, 1669.1216, 3223.5724, 1655.5038, 2841.4754, 1635.3869, 2428.3082, 1641.0936, 2932.9200, 1638.7443, 2768.6656, 1622.4677, 2423.6210, 1641.1607, 3016.3508, 1646.1480, 3034.0056, 1645.2066, 2737.8689, 1633.2165, 2587.2004, 1656.5246, 3430.9475, 1596.4658, 1621.3562, 1593.0058, 1607.5324
125.0090, 1667.5464, 3229.7910, 1655.5500, 2842.2215, 1634.9443, 2429.6131, 1640.2845, 2931.9421, 1637.7410, 2773.1803, 1621.7327, 2421.1687, 1641.7803, 3013.9738, 1645.9190, 3037.7961, 1648.2131, 2744.5836, 1633.8574, 2589.7803, 1657.1410, 3426.7967, 1595.4110, 1621.4264, 1592.4705, 1607.9914
