"File: DDELog(Excel:M11_DRG	1	1)::C:\Users\user\Desktop\clemens\20_07_22_DRG_AOP\M11_DRG_20_7\M11.LOG"
"Date: Wed Jul 20 2022 10:26:36.658"
0.0000, "Wavelength Names:	340	385	GFP	Wavelength 4	555"
"Time (sec)"
1321.8330
1355.2580
0.0000, "Clock reset to 0.0"
0.0000, "Clock reset to 0.0"
"Region 1: [Location: (120, 118), Size: (62, 63), Area: 3008]"
"Region 2: [Location: (305, 144), Size: (32, 32), Area: 788]"
"Region 3: [Location: (332, 155), Size: (33, 32), Area: 812]"
"Region 4: [Location: (278, 213), Size: (27, 28), Area: 584]"
"Region 5: [Location: (300, 224), Size: (36, 36), Area: 1000]"
"Region 6: [Location: (323, 258), Size: (40, 38), Area: 1180]"
"Region 7: [Location: (374, 248), Size: (39, 49), Area: 1483]"
"Region 8: [Location: (376, 304), Size: (26, 27), Area: 538]"
"Region 9: [Location: (63, 230), Size: (37, 33), Area: 933]"
"Region 10: [Location: (26, 264), Size: (35, 38), Area: 1026]"
"Time (sec)", "R1 W1 Avg", "R1 W2 Avg", "R2 W1 Avg", "R2 W2 Avg", "R3 W1 Avg", "R3 W2 Avg", "R4 W1 Avg", "R4 W2 Avg", "R5 W1 Avg", "R5 W2 Avg", "R6 W1 Avg", "R6 W2 Avg", "R7 W1 Avg", "R7 W2 Avg", "R8 W1 Avg", "R8 W2 Avg", "R9 W1 Avg", "R9 W2 Avg", "R10 W1 Avg", "R10 W2 Avg"
255.2570, 1746.1818, 6365.6483, 1690.1523, 4370.5749, 1681.9914, 4258.1330, 1680.6164, 3841.9007, 1702.0290, 2425.9540, 1659.3178, 3171.7237, 1694.9069, 2316.5671, 1640.4926, 2815.2732, 1599.7117, 1630.7728, 1595.3577, 1624.1949
256.2570, 1744.7094, 6359.9056, 1687.9759, 4370.9822, 1681.9310, 4255.8448, 1681.4538, 3842.8733, 1701.7110, 2425.6490, 1660.2203, 3173.5492, 1694.0411, 2318.0519, 1639.3513, 2812.0223, 1598.3344, 1630.8296, 1595.1998, 1625.0867
257.2570, 1744.5545, 6365.2058, 1689.2170, 4371.7995, 1681.1921, 4253.5788, 1680.5017, 3836.1815, 1700.3700, 2421.3980, 1659.3771, 3172.9102, 1693.8645, 2320.7431, 1637.8234, 2806.0149, 1598.1597, 1631.3055, 1595.2359, 1626.1676
258.2570, 1745.3807, 6366.8531, 1688.4594, 4366.1345, 1682.9975, 4257.6552, 1681.0086, 3844.7945, 1700.6950, 2428.2880, 1661.3636, 3171.4831, 1693.7835, 2320.0054, 1640.8216, 2808.9089, 1598.6549, 1630.4405, 1596.3752, 1625.3947
259.2570, 1745.9358, 6368.7158, 1689.6129, 4369.3084, 1682.1552, 4254.9187, 1680.3613, 3840.3955, 1700.8670, 2421.8370, 1659.1076, 3175.4415, 1693.5010, 2322.2461, 1656.4424, 2804.3866, 1598.3365, 1629.4812, 1594.6316, 1624.8869
260.2570, 1744.5243, 6368.6868, 1687.6739, 4371.8287, 1680.8153, 4263.2180, 1680.9863, 3840.8168, 1701.6840, 2427.8780, 1659.6780, 3170.3161, 1693.6001, 2324.6258, 1641.4591, 2807.1171, 1598.7781, 1631.9807, 1596.1316, 1626.2632
261.2570, 1745.3511, 6375.1509, 1690.0343, 4370.2462, 1682.8621, 4263.9791, 1680.3048, 3847.1524, 1700.7700, 2428.8880, 1658.7932, 3171.9441, 1694.5563, 2326.2967, 1639.1710, 2808.0558, 1599.4287, 1631.9346, 1596.1072, 1625.9142
262.2570, 1745.9817, 6367.4678, 1687.1104, 4366.7906, 1682.5357, 4264.6490, 1679.9829, 3848.5342, 1701.6890, 2427.0980, 1660.3797, 3172.3797, 1694.6049, 2328.0829, 1641.7844, 2803.9907, 1599.0804, 1632.0225, 1595.8733, 1626.5224
263.2570, 1745.8883, 6368.4588, 1689.9518, 4365.5571, 1683.5714, 4262.4310, 1679.8562, 3842.6130, 1700.8140, 2428.8010, 1658.5347, 3169.6144, 1693.4686, 2329.2623, 1638.6115, 2809.8401, 1598.3934, 1631.8800, 1596.0799, 1625.5575
264.2570, 1745.3012, 6366.9558, 1688.5876, 4361.3706, 1682.2020, 4262.8879, 1680.5342, 3838.9024, 1699.5150, 2428.0160, 1658.2898, 3174.3712, 1694.0627, 2330.1551, 1639.4312, 2805.8457, 1597.1565, 1631.5284, 1595.1530, 1625.7671
265.2570, 1744.4614, 6366.3863, 1688.0178, 4367.9708, 1681.0579, 4266.4187, 1681.0411, 3840.2586, 1699.3780, 2429.4410, 1660.0525, 3171.3754, 1694.0384, 2334.2684, 1642.3439, 2808.1561, 1598.0514, 1631.9421, 1595.6384, 1625.0692
266.2570, 1744.6004, 6358.7596, 1687.5863, 4351.0609, 1680.4680, 4268.0800, 1680.1027, 3838.8716, 1700.6000, 2426.4050, 1659.8805, 3168.7720, 1694.8051, 2333.5388, 1640.3736, 2802.6859, 1600.7760, 1631.1672, 1595.8285, 1625.4864
267.2570, 1744.8634, 6357.1336, 1690.0470, 4359.4657, 1682.2968, 4265.5172, 1680.6558, 3839.4401, 1700.9040, 2429.3500, 1661.6924, 3172.2144, 1695.6534, 2334.5523, 1641.0836, 2805.2807, 1598.9914, 1631.4169, 1597.3402, 1625.7037
268.2570, 1745.3321, 6356.9811, 1688.6269, 4358.0812, 1682.8177, 4266.7463, 1679.9418, 3839.4863, 1700.7310, 2428.9770, 1660.1661, 3170.0508, 1693.1126, 2338.2549, 1639.3439, 2803.3160, 1599.3462, 1630.5981, 1595.6228, 1625.6481
269.2570, 1744.6848, 6348.6506, 1688.4302, 4356.3668, 1682.8670, 4263.3719, 1681.4538, 3842.6353, 1698.9260, 2428.5840, 1660.5754, 3167.4288, 1695.0641, 2340.1113, 1640.4535, 2804.6245, 1598.8403, 1630.4748, 1596.3616, 1625.6394
270.2570, 1744.5638, 6349.7247, 1687.9949, 4355.3693, 1681.1441, 4263.7808, 1679.3305, 3843.0788, 1699.9200, 2427.5790, 1659.7407, 3164.6169, 1693.3810, 2340.3250, 1639.1803, 2802.7955, 1598.4191, 1631.5070, 1595.1238, 1623.5702
271.2570, 1744.8368, 6351.1519, 1689.7195, 4353.2982, 1682.3337, 4270.5985, 1678.2551, 3843.1113, 1700.6040, 2429.2940, 1659.5686, 3165.6831, 1693.0829, 2343.8678, 1639.6264, 2802.1338, 1598.6120, 1631.7685, 1594.7885, 1624.2290
272.2570, 1745.8800, 6348.4621, 1688.6332, 4356.0799, 1683.1983, 4268.1256, 1681.8151, 3844.1952, 1700.5530, 2429.4030, 1660.5051, 3166.9992, 1693.2832, 2344.5543, 1639.0706, 2805.2045, 1599.3934, 1630.2529, 1596.0195, 1625.3538
273.2570, 1745.3547, 6347.4594, 1688.0533, 4353.2170, 1682.0333, 4265.3190, 1678.7380, 3844.9521, 1698.8880, 2431.2240, 1659.3059, 3167.7525, 1694.1659, 2343.1241, 1639.5781, 2803.7993, 1598.1233, 1631.3580, 1596.3821, 1624.8830
274.2570, 1745.4555, 6344.6400, 1687.7246, 4354.1942, 1680.9347, 4265.2857, 1678.5137, 3845.7723, 1700.4510, 2432.4600, 1659.9780, 3167.8246, 1694.1531, 2346.3216, 1639.4498, 2803.9665, 1597.3955, 1630.9239, 1596.6481, 1624.2534
275.2570, 1743.4099, 6339.5037, 1687.4048, 4347.2627, 1681.8276, 4266.9975, 1680.7620, 3845.2158, 1699.9310, 2429.7030, 1659.3110, 3166.3314, 1693.8233, 2347.3506, 1639.6152, 2798.2286, 1598.0021, 1631.1158, 1595.5546, 1625.1335
276.2570, 1743.3876, 6337.4641, 1687.2893, 4357.1815, 1681.8596, 4262.3140, 1678.0205, 3844.7534, 1699.0140, 2434.0270, 1659.3153, 3168.4169, 1693.3594, 2348.3628, 1641.0725, 2800.7955, 1596.7170, 1631.1275, 1595.7700, 1625.6140
277.2570, 1745.4887, 6343.8457, 1688.0749, 4349.0825, 1681.6650, 4270.2894, 1679.2449, 3848.5856, 1700.9160, 2433.8740, 1658.6780, 3169.7458, 1695.1113, 2348.4848, 1640.5706, 2802.0576, 1598.8435, 1629.9057, 1596.0370, 1625.5302
278.2570, 1745.2886, 6343.5871, 1687.8845, 4351.1675, 1682.4163, 4267.7278, 1682.9521, 3843.6233, 1700.1090, 2434.2070, 1659.4534, 3165.6797, 1692.9541, 2351.5880, 1641.1394, 2800.4684, 1598.3323, 1631.3151, 1596.1793, 1624.9123
279.2570, 1744.6107, 6344.0858, 1688.7843, 4356.6612, 1681.4581, 4271.5924, 1679.0291, 3845.7997, 1700.6880, 2433.3460, 1660.7949, 3164.7085, 1693.9110, 2352.4882, 1638.2082, 2796.8364, 1598.9614, 1631.0279, 1595.4737, 1624.0731
280.2570, 1744.7547, 6340.4664, 1686.8706, 4348.8604, 1682.7291, 4267.8929, 1681.9469, 3843.9332, 1701.0230, 2436.9160, 1658.7898, 3163.9797, 1693.3999, 2356.7539, 1639.6004, 2798.0149, 1600.2722, 1630.5852, 1595.3012, 1624.7524
281.2570, 1744.2766, 6342.8261, 1688.7982, 4348.4480, 1681.4938, 4264.0874, 1679.7380, 3836.8836, 1698.8670, 2436.6080, 1659.6110, 3162.8669, 1693.3425, 2354.5078, 1640.0428, 2799.4257, 1596.8735, 1629.7738, 1596.3343, 1624.8265
282.2570, 1743.8275, 6337.1656, 1686.6624, 4341.9226, 1682.2709, 4262.4052, 1679.5240, 3837.7466, 1700.4920, 2434.0790, 1659.3398, 3165.4771, 1692.7572, 2356.2717, 1640.4517, 2799.4405, 1599.2701, 1632.2401, 1595.5058, 1624.8382
283.2570, 1743.6955, 6337.2563, 1688.0419, 4339.0368, 1681.9052, 4258.6897, 1678.9743, 3835.6918, 1701.5340, 2432.3020, 1659.4763, 3160.0169, 1694.3109, 2357.6183, 1639.1896, 2796.4851, 1599.1833, 1630.6131, 1595.1589, 1624.1257
284.2570, 1744.1104, 6335.0728, 1687.6561, 4344.5025, 1682.1466, 4260.5308, 1680.3116, 3836.0154, 1700.6860, 2431.6860, 1658.2873, 3166.7034, 1692.3574, 2362.7336, 1638.7082, 2797.6989, 1598.4845, 1630.3065, 1594.9240, 1625.7378
285.2570, 1744.8428, 6336.5445, 1688.0660, 4344.0622, 1683.4397, 4257.3424, 1679.9897, 3833.9983, 1700.7980, 2437.6240, 1659.1678, 3160.8678, 1693.1113, 2362.0560, 1640.4052, 2799.3494, 1598.9153, 1630.9657, 1594.6092, 1624.3255
286.2570, 1744.0824, 6332.7879, 1687.1954, 4336.9099, 1682.5259, 4259.3966, 1681.3921, 3836.9452, 1701.0790, 2434.9750, 1659.1093, 3162.8788, 1693.1200, 2363.2879, 1639.6840, 2793.0725, 1599.2069, 1630.7406, 1594.7076, 1624.8811
287.2570, 1743.8723, 6330.2856, 1687.9645, 4337.6129, 1682.9483, 4256.8510, 1677.8921, 3831.8973, 1699.0370, 2432.6610, 1660.5212, 3162.1958, 1693.3533, 2367.2097, 1639.5409, 2793.2937, 1598.1083, 1630.6431, 1596.0604, 1625.4883
288.2570, 1743.6622, 6350.9146, 1687.5964, 4352.5190, 1680.7894, 4269.1527, 1679.9829, 3852.6473, 1699.0690, 2437.2480, 1658.4458, 3170.2585, 1693.9980, 2374.0256, 1641.6041, 2800.5093, 1598.9668, 1630.5338, 1595.0419, 1626.6940
289.2570, 1744.9242, 6363.1353, 1688.0838, 4357.4099, 1681.9507, 4284.9704, 1681.1918, 3856.7705, 1698.2430, 2445.5520, 1659.8551, 3177.1644, 1694.2535, 2380.1079, 1640.2342, 2798.2323, 1596.4887, 1631.4673, 1596.7836, 1626.0702
290.2570, 1745.1662, 6365.5303, 1687.7589, 4359.9492, 1682.5591, 4285.2882, 1680.5634, 3850.2723, 1699.4730, 2442.9690, 1658.8873, 3173.6737, 1693.1369, 2383.3972, 1638.7323, 2799.4442, 1598.1897, 1629.9046, 1595.0244, 1624.0175
291.2570, 1745.7128, 6363.2809, 1687.4327, 4357.0698, 1682.3571, 4288.0246, 1679.9777, 3849.4178, 1700.6610, 2443.9810, 1659.4415, 3173.5449, 1694.0094, 2387.4666, 1640.0167, 2803.1134, 1599.3558, 1630.5798, 1596.3333, 1625.9903
292.2570, 1746.4508, 6362.4305, 1689.1827, 4359.0102, 1682.8387, 4289.7882, 1681.5051, 3851.5325, 1699.8050, 2445.9540, 1659.2424, 3172.2822, 1693.2913, 2388.7323, 1639.1468, 2802.0558, 1597.7342, 1630.6292, 1594.7037, 1624.5955
293.2570, 1744.1386, 6360.8095, 1688.0343, 4357.2398, 1681.4754, 4287.7438, 1679.2654, 3854.9127, 1700.2900, 2446.3190, 1658.4932, 3174.4254, 1693.2036, 2390.5947, 1638.7918, 2800.4368, 1598.0879, 1631.8017, 1595.4474, 1625.4834
294.2570, 1745.6021, 6361.5189, 1688.7398, 4353.7272, 1683.7562, 4290.4704, 1681.8938, 3852.0736, 1701.0700, 2446.9030, 1659.8822, 3177.3966, 1692.4889, 2391.6480, 1638.2509, 2799.1041, 1599.2840, 1630.5155, 1595.8957, 1624.9932
295.2570, 1746.0947, 6360.3438, 1689.2500, 4355.4619, 1683.4187, 4290.9261, 1681.6849, 3856.3459, 1703.0000, 2447.4620, 1659.6881, 3173.6246, 1692.7033, 2392.8638, 1639.0242, 2797.8885, 1599.6420, 1631.0900, 1595.7173, 1623.3713
296.2570, 1745.8531, 6356.8620, 1687.8858, 4350.2360, 1682.8103, 4287.7734, 1682.5479, 3855.5890, 1699.8950, 2450.0300, 1660.7763, 3174.9373, 1694.7006, 2394.6332, 1640.0353, 2798.4888, 1599.1297, 1632.7245, 1595.5049, 1625.7563
297.2570, 1745.7693, 6352.6170, 1687.6802, 4345.3477, 1682.4840, 4288.0714, 1680.6627, 3853.7312, 1699.9660, 2449.6340, 1661.1237, 3175.6449, 1693.3850, 2398.3574, 1639.6283, 2797.3885, 1597.4277, 1631.9046, 1595.8635, 1624.2378
298.2570, 1745.1662, 6353.2726, 1686.9340, 4340.4061, 1683.2956, 4284.8941, 1679.9315, 3855.5240, 1700.4140, 2445.5920, 1658.9551, 3177.7008, 1694.4929, 2402.5131, 1640.7026, 2793.9703, 1599.1136, 1630.2626, 1595.1472, 1623.0302
299.2570, 1746.2709, 6355.5695, 1690.0013, 4335.4086, 1681.9458, 4290.4815, 1680.9503, 3855.1490, 1699.9470, 2449.0030, 1659.4297, 3178.7958, 1693.0634, 2402.7047, 1639.7751, 2793.2435, 1599.8639, 1629.7856, 1595.3762, 1625.1170
300.2570, 1745.4591, 6350.7906, 1686.6396, 4335.3972, 1683.4680, 4291.2759, 1681.1370, 3848.0736, 1699.5440, 2452.9250, 1658.7898, 3171.6407, 1693.0236, 2402.8901, 1640.1431, 2797.8123, 1598.3837, 1630.6774, 1594.5702, 1623.4435
301.2570, 1744.5539, 6348.3630, 1687.4327, 4331.8503, 1682.2968, 4288.2623, 1680.9178, 3855.0685, 1700.1050, 2453.3830, 1659.2110, 3172.7720, 1693.4140, 2405.3695, 1637.6877, 2790.4777, 1599.0407, 1629.3419, 1595.6101, 1623.7047
302.2570, 1745.3205, 6351.1160, 1687.7703, 4326.5305, 1683.1552, 4289.9532, 1680.9640, 3845.2209, 1700.6990, 2453.9330, 1659.7025, 3173.0534, 1693.1706, 2409.2299, 1639.9033, 2792.4610, 1599.2090, 1630.7663, 1595.6598, 1625.2076
303.2570, 1745.8654, 6372.9611, 1687.5723, 4294.9860, 1682.4704, 4328.1773, 1680.3099, 3835.4212, 1701.8760, 2452.0990, 1664.9246, 2807.6864, 1695.7458, 2346.1679, 1639.2435, 2791.3476, 1598.5595, 1628.9582, 1596.0770, 1623.8830
304.2570, 1747.3770, 6398.3664, 1687.6332, 4245.5266, 1684.3719, 4332.7660, 1676.9195, 3792.5462, 1700.9950, 2438.8090, 1668.5102, 2674.9466, 1694.7599, 2337.5253, 1638.7156, 2792.9424, 1600.0932, 1630.0922, 1596.8509, 1625.1170
305.2570, 1747.1390, 6414.3620, 1686.4594, 4227.0508, 1683.7217, 4316.2672, 1676.9589, 3758.7911, 1700.8470, 2424.2800, 1664.6195, 2718.5915, 1694.2704, 2338.3196, 1640.1710, 2786.5781, 1600.4469, 1631.8264, 1595.8577, 1624.0770
306.2570, 1747.4195, 6416.8255, 1686.5013, 4213.1066, 1682.5135, 4297.4520, 1675.1182, 3740.5377, 1696.9910, 2414.3860, 1663.3051, 2758.8686, 1691.5206, 2341.1652, 1639.5465, 2783.4665, 1597.3676, 1631.1640, 1594.3197, 1625.3041
307.2570, 1748.1772, 6414.2317, 1685.9086, 4200.5127, 1681.8337, 4274.6527, 1675.0839, 3735.2928, 1697.1840, 2408.1730, 1662.5873, 2827.4822, 1692.2245, 2348.2084, 1639.6840, 2772.4052, 1599.1490, 1631.1061, 1594.8772, 1623.8499
308.2570, 1747.4717, 6414.1124, 1685.9797, 4200.8071, 1683.5000, 4272.8916, 1675.9812, 3720.4332, 1697.8280, 2404.2120, 1660.7136, 2886.0534, 1692.3109, 2357.8085, 1639.3439, 2769.9033, 1598.9871, 1629.2379, 1594.7183, 1623.6365
309.2570, 1747.3803, 6416.6998, 1686.5457, 4198.0419, 1682.5012, 4265.1564, 1674.2671, 3722.4127, 1695.9880, 2401.9290, 1660.1627, 2939.0042, 1691.4248, 2361.9555, 1640.1394, 2763.4201, 1599.1736, 1630.1672, 1595.9649, 1623.4522
310.2570, 1746.3557, 6405.2254, 1685.6599, 4200.7437, 1681.4076, 4267.5517, 1675.5497, 3722.7021, 1695.3490, 2403.6120, 1660.4585, 2979.4347, 1690.4275, 2369.6770, 1641.2639, 2759.8736, 1599.0332, 1629.0868, 1595.7349, 1624.8918
311.2570, 1746.8002, 6402.0163, 1685.5482, 4201.3414, 1680.5837, 4266.1995, 1676.9315, 3727.4229, 1695.8930, 2403.8820, 1658.5686, 3003.2992, 1691.5401, 2375.7390, 1638.6338, 2758.5019, 1597.3430, 1630.9614, 1595.1209, 1625.0312
312.2570, 1747.2936, 6398.4309, 1685.3642, 4202.1789, 1681.5160, 4267.5456, 1676.3099, 3734.4229, 1696.2030, 2404.1870, 1658.2068, 3026.7661, 1691.2785, 2379.5711, 1638.5948, 2761.5558, 1598.3891, 1628.9539, 1595.3353, 1623.1979
313.2570, 1746.2570, 6390.2104, 1684.5444, 4201.3706, 1680.6761, 4260.3990, 1677.9949, 3732.7380, 1695.7170, 2406.9960, 1657.8364, 3047.9322, 1691.0128, 2383.5799, 1638.1729, 2756.2900, 1598.6581, 1629.0150, 1594.9006, 1623.4162
314.2570, 1746.7929, 6388.3866, 1688.2919, 4206.0343, 1681.7709, 4267.6281, 1677.6438, 3740.8784, 1695.8940, 2408.4340, 1658.6678, 3056.8754, 1691.0034, 2386.0661, 1640.2361, 2754.7993, 1599.2808, 1630.6785, 1595.5127, 1622.0429
315.2570, 1745.7347, 6383.4352, 1684.9340, 4202.4023, 1681.3571, 4267.3990, 1675.5788, 3739.2740, 1696.1350, 2411.6870, 1657.8203, 3065.9195, 1690.8146, 2392.2488, 1640.0316, 2756.1097, 1599.7063, 1630.5113, 1595.1715, 1624.3674
316.2570, 1745.9332, 6373.7178, 1685.3071, 4205.1650, 1681.6182, 4260.1195, 1677.2432, 3740.3253, 1697.1010, 2413.6760, 1657.3576, 3073.3864, 1690.8806, 2392.8989, 1639.7509, 2755.7825, 1597.4812, 1630.3151, 1595.9942, 1622.8216
317.2570, 1746.8797, 6372.8215, 1686.1777, 4210.3363, 1683.1330, 4264.1010, 1678.4298, 3747.4264, 1697.0540, 2417.7470, 1659.0958, 3079.3449, 1691.3048, 2395.3601, 1638.1691, 2754.5762, 1599.0289, 1629.6667, 1596.5205, 1620.0419
318.2570, 1745.7407, 6366.0575, 1686.0152, 4214.7906, 1682.4655, 4259.9433, 1677.3099, 3746.4264, 1697.4580, 2420.4080, 1658.5441, 3085.4992, 1692.2879, 2391.9218, 1638.7100, 2760.9368, 1599.4587, 1630.9293, 1594.7992, 1623.8431
319.2570, 1745.2753, 6359.4205, 1685.4835, 4214.6980, 1681.6034, 4267.5616, 1678.7192, 3757.6216, 1696.7820, 2424.8280, 1658.2831, 3093.2678, 1692.7889, 2392.3068, 1639.2770, 2758.7323, 1598.1072, 1630.2326, 1595.6228, 1623.7222
320.2570, 1746.5033, 6359.5356, 1685.7386, 4213.2805, 1683.0813, 4270.4163, 1677.4092, 3750.6712, 1696.9690, 2427.5760, 1659.4288, 3094.6068, 1692.0371, 2390.5961, 1638.3699, 2756.7825, 1598.2690, 1628.1393, 1595.9288, 1622.9103
321.2570, 1744.6290, 6349.7241, 1684.6599, 4217.0825, 1681.9778, 4269.6219, 1676.6301, 3754.0565, 1696.3480, 2429.8570, 1658.4322, 3097.3644, 1693.3203, 2390.9305, 1638.8327, 2757.5130, 1598.0386, 1629.7085, 1595.5975, 1622.6014
322.2570, 1745.3574, 6348.0436, 1687.0051, 4213.4569, 1680.9815, 4267.6835, 1678.1336, 3755.2688, 1697.3810, 2433.0050, 1658.4195, 3095.7186, 1690.6676, 2392.9541, 1638.9665, 2749.8587, 1599.2111, 1628.4855, 1594.8421, 1623.0380
323.2570, 1744.0682, 6345.5020, 1685.8325, 4216.2424, 1680.5160, 4268.5948, 1676.4640, 3754.3921, 1696.5870, 2440.3650, 1658.2373, 3105.9763, 1690.3237, 2391.5145, 1638.7546, 2756.6413, 1598.3087, 1628.3708, 1594.7680, 1623.1881
324.2570, 1743.7693, 6339.1622, 1684.4835, 4222.1497, 1680.3424, 4269.3842, 1678.5976, 3752.6644, 1695.8250, 2440.7940, 1658.2373, 3104.9331, 1691.9494, 2393.9784, 1639.3978, 2758.7082, 1597.7792, 1627.3998, 1595.5789, 1623.6248
325.2570, 1744.3527, 6332.9485, 1684.7145, 4230.8706, 1681.8855, 4271.5567, 1678.0890, 3759.7620, 1696.8070, 2443.7080, 1657.8042, 3106.7966, 1691.1800, 2394.0681, 1638.7584, 2751.7602, 1597.0836, 1630.1318, 1595.5234, 1624.3197
326.2570, 1744.6503, 6328.3846, 1685.7310, 4226.5914, 1681.5505, 4271.4372, 1680.3048, 3753.5822, 1698.4700, 2445.8170, 1658.7475, 3107.1534, 1692.1146, 2393.5509, 1640.2602, 2759.3885, 1598.7245, 1628.9121, 1595.4172, 1623.7037
327.2570, 1745.3747, 6324.5266, 1685.5711, 4228.5571, 1679.8867, 4273.0320, 1678.3527, 3759.9538, 1695.7700, 2448.3790, 1659.3271, 3105.9644, 1692.1160, 2391.3452, 1639.1617, 2757.8810, 1596.2658, 1629.9646, 1596.2700, 1623.2807
328.2570, 1744.1975, 6323.9388, 1685.6536, 4237.0609, 1681.7635, 4272.8448, 1681.6473, 3766.5702, 1698.5200, 2449.2900, 1658.4390, 3109.1610, 1692.8213, 2391.9831, 1639.8141, 2754.8941, 1599.5413, 1628.9368, 1596.1598, 1624.6881
329.2570, 1746.0828, 6318.6872, 1685.9530, 4232.6675, 1682.5049, 4271.3953, 1680.8339, 3761.3853, 1695.9440, 2455.5970, 1659.4941, 3109.0720, 1692.0688, 2390.9926, 1639.4312, 2753.9572, 1598.1768, 1630.3119, 1595.3119, 1623.4552
330.2570, 1744.4914, 6318.6679, 1685.7424, 4242.4810, 1682.5308, 4271.6404, 1679.7380, 3762.8836, 1696.7420, 2459.0670, 1658.1542, 3113.5466, 1691.2387, 2389.6190, 1636.5335, 2757.4219, 1598.7524, 1628.8628, 1596.0214, 1622.7164
331.2570, 1744.6981, 6315.0844, 1686.1777, 4236.1675, 1682.2217, 4269.3264, 1677.2038, 3769.3322, 1696.9560, 2462.3170, 1659.9542, 3109.8025, 1693.0418, 2383.9872, 1639.1320, 2755.1115, 1596.9839, 1629.6667, 1596.6004, 1623.1862
332.2570, 1743.7005, 6306.5688, 1685.1739, 4243.3135, 1681.7241, 4264.5382, 1677.9675, 3780.4092, 1695.4140, 2467.2840, 1658.4839, 3114.3881, 1691.8307, 2386.3115, 1638.1896, 2752.1970, 1597.7964, 1629.8810, 1595.6823, 1623.2398
333.2570, 1744.6253, 6309.3807, 1687.2157, 4236.0457, 1681.1638, 4260.6946, 1677.4144, 3773.0017, 1697.4580, 2467.2480, 1658.2992, 3113.8864, 1693.2131, 2386.4423, 1637.5056, 2753.9387, 1597.6120, 1629.8349, 1596.6842, 1623.7622
334.2570, 1743.6243, 6303.8112, 1684.7576, 4238.5584, 1681.3264, 4248.5148, 1678.1986, 3773.8134, 1695.6620, 2470.0820, 1659.0322, 3114.0364, 1692.4295, 2383.5138, 1638.9182, 2750.5502, 1598.4941, 1629.6988, 1594.9347, 1622.5604
335.2570, 1743.8265, 6304.4312, 1686.1256, 4247.1256, 1680.1022, 4248.0837, 1679.5120, 3777.9932, 1695.8290, 2474.3590, 1658.6805, 3115.5958, 1690.3075, 2384.4835, 1639.4201, 2753.3178, 1598.4041, 1630.6131, 1595.7817, 1622.9854
336.2570, 1743.5206, 6300.0130, 1685.9543, 4250.7500, 1682.6158, 4245.3140, 1679.0171, 3772.2551, 1695.9180, 2477.7370, 1658.3593, 3121.7975, 1692.4680, 2384.7175, 1639.4461, 2755.2323, 1597.6592, 1628.8414, 1594.9133, 1624.0916
337.2570, 1742.7896, 6297.4508, 1685.9213, 4248.0901, 1682.1059, 4239.4581, 1678.5154, 3768.7055, 1696.6720, 2482.3610, 1658.2856, 3121.1169, 1692.6925, 2381.9838, 1638.3067, 2755.2045, 1598.6924, 1630.0011, 1595.2057, 1623.0984
338.2570, 1743.5266, 6298.4199, 1687.4137, 4249.1371, 1680.8498, 4229.3091, 1677.8253, 3777.3048, 1696.6580, 2482.0250, 1659.1000, 3115.5441, 1691.3844, 2381.5165, 1638.6171, 2752.1115, 1598.5595, 1628.8446, 1596.2563, 1622.3509
339.2570, 1743.8334, 6294.0821, 1686.7487, 4247.6015, 1682.1773, 4234.9126, 1681.0959, 3782.1045, 1697.2940, 2487.6390, 1658.5068, 3118.1186, 1691.6932, 2381.1052, 1638.9480, 2754.2454, 1598.4705, 1629.8703, 1595.8821, 1624.0877
340.2570, 1743.0163, 6289.0957, 1685.6992, 4251.6218, 1681.5776, 4230.4039, 1680.0377, 3780.6866, 1697.6410, 2492.1710, 1660.4966, 3117.9992, 1692.0782, 2379.5408, 1638.9535, 2757.0149, 1598.9335, 1629.2540, 1595.8879, 1623.4678
341.2570, 1742.5961, 6289.6632, 1686.9036, 4247.2157, 1681.8571, 4233.3374, 1677.8767, 3788.2928, 1697.0140, 2496.1370, 1658.2458, 3119.3407, 1692.6500, 2377.7310, 1640.0743, 2752.5204, 1599.1426, 1630.8253, 1595.3363, 1624.1803
342.2570, 1742.3963, 6288.1479, 1687.2310, 4256.0190, 1683.2722, 4234.0727, 1679.0599, 3789.3938, 1697.6860, 2498.2630, 1657.8025, 3121.2729, 1690.8995, 2377.9488, 1638.5260, 2753.0743, 1597.9464, 1629.4577, 1594.8343, 1623.1004
343.2570, 1743.5688, 6281.0632, 1686.7487, 4250.1777, 1683.2365, 4227.4667, 1680.0753, 3795.6473, 1696.8690, 2501.0380, 1658.7898, 3122.1559, 1690.8483, 2377.8645, 1639.0911, 2752.8680, 1597.6227, 1628.5263, 1595.9035, 1622.3567
344.2570, 1744.8863, 6280.6908, 1688.1929, 4253.1510, 1682.6515, 4228.5739, 1678.5531, 3793.9486, 1696.3830, 2502.8140, 1657.7797, 3122.2771, 1691.8517, 2381.6851, 1636.8216, 2753.6338, 1598.0782, 1631.1404, 1595.8314, 1623.3762
345.2570, 1743.2330, 6280.9707, 1686.4492, 4255.6409, 1682.0530, 4236.0406, 1678.4127, 3792.3579, 1696.0500, 2508.9780, 1658.9322, 3117.8415, 1690.5179, 2378.6170, 1639.2472, 2754.7026, 1598.5874, 1631.3934, 1596.0166, 1624.1530
