"File: DDELog(Excel:M12	1	1)::C:\Users\user\Desktop\clemens\20_07_22_DRG_AOP\M12_DRG_20_7\M12.LOG"
"Date: Wed Jul 20 2022 10:44:27.576"
0.0000, "Wavelength Names:	340	385	GFP	Wavelength 4	555"
0.0000, "Clock reset to 0.0"
"Time (sec)"
3.4880
0.0000, "Clock reset to 0.0"
"Region 1: [Location: (291, 74), Size: (60, 51), Area: 2362]"
"Region 2: [Location: (198, 178), Size: (24, 21), Area: 396]"
"Region 3: [Location: (155, 213), Size: (33, 31), Area: 791]"
"Region 4: [Location: (87, 214), Size: (65, 56), Area: 2828]"
"Region 5: [Location: (82, 266), Size: (63, 56), Area: 2730]"
"Region 6: [Location: (262, 369), Size: (77, 80), Area: 4760]"
"Region 7: [Location: (340, 425), Size: (30, 40), Area: 940]"
"Region 8: [Location: (93, 477), Size: (53, 34), Area: 1378]"
"Region 9: [Location: (85, 79), Size: (38, 34), Area: 992]"
"Region 10: [Location: (46, 136), Size: (58, 52), Area: 2328]"
"Time (sec)", "R1 W1 Avg", "R1 W2 Avg", "R2 W1 Avg", "R2 W2 Avg", "R3 W1 Avg", "R3 W2 Avg", "R4 W1 Avg", "R4 W2 Avg", "R5 W1 Avg", "R5 W2 Avg", "R6 W1 Avg", "R6 W2 Avg", "R7 W1 Avg", "R7 W2 Avg", "R8 W1 Avg", "R8 W2 Avg", "R9 W1 Avg", "R9 W2 Avg", "R10 W1 Avg", "R10 W2 Avg"
249.6010, 1725.4987, 5975.6177, 1632.8864, 2957.2778, 1658.6018, 3443.8104, 1770.5605, 5888.9760, 1782.6564, 2625.5531, 1724.3267, 6167.1357, 1669.4223, 3930.6298, 1691.6981, 4270.4122, 1590.4839, 1616.6139, 1588.7921, 1627.9742
250.6010, 1726.7273, 5976.5809, 1631.5732, 2961.8308, 1658.6056, 3443.2604, 1769.7797, 5889.5682, 1783.3667, 2625.2267, 1724.6458, 6168.2826, 1669.6000, 3936.3096, 1691.1843, 4269.9180, 1592.0302, 1618.9345, 1591.4051, 1629.6095
251.6010, 1727.2477, 5971.7718, 1630.7247, 2959.6869, 1658.4930, 3445.5272, 1769.4752, 5889.2207, 1782.5707, 2624.8897, 1725.2685, 6171.6273, 1670.7904, 3942.2277, 1692.7453, 4278.8033, 1590.5060, 1617.0060, 1590.6465, 1627.8522
252.6010, 1726.4166, 5974.2566, 1631.6364, 2952.4571, 1659.7029, 3449.7257, 1770.2461, 5888.8303, 1782.8740, 2625.9516, 1724.9557, 6169.3895, 1667.4543, 3946.0649, 1691.0414, 4281.3041, 1590.2702, 1616.5887, 1590.4665, 1628.4974
253.6010, 1726.2168, 5977.1846, 1632.5177, 2954.8485, 1657.7965, 3458.5449, 1768.9247, 5889.5481, 1782.8579, 2629.4861, 1724.1926, 6173.4859, 1669.6447, 3945.6819, 1691.6676, 4277.5813, 1590.2177, 1617.1653, 1590.3578, 1629.3621
254.6010, 1725.6939, 5977.7223, 1630.8384, 2965.2399, 1658.1037, 3456.6422, 1769.4940, 5890.1093, 1782.5077, 2640.5278, 1723.9559, 6175.1439, 1669.9862, 3950.8149, 1691.2155, 4282.4956, 1590.2046, 1617.6492, 1589.7186, 1627.1671
255.6010, 1724.6207, 5972.7295, 1631.4823, 2957.6136, 1658.2238, 3455.5259, 1767.6764, 5890.2988, 1781.1799, 2650.2121, 1725.1628, 6174.6746, 1669.4362, 3948.0553, 1690.6147, 4277.4528, 1589.5897, 1616.1341, 1589.3999, 1628.4987
256.6010, 1726.7680, 5975.5004, 1629.9495, 2958.1162, 1657.1694, 3445.3944, 1768.5067, 5884.6174, 1782.5886, 2649.8590, 1724.4038, 6173.9164, 1669.5340, 3955.4351, 1690.1009, 4273.6880, 1590.0474, 1616.7581, 1589.2749, 1629.0215
257.6010, 1725.3624, 5976.2794, 1629.8232, 2955.8056, 1656.8382, 3441.1466, 1767.8289, 5887.2306, 1782.4377, 2652.8205, 1724.8895, 6170.5832, 1668.5000, 3952.3521, 1692.7482, 4274.0689, 1590.4123, 1617.9829, 1590.1684, 1627.8174
258.6010, 1725.5673, 5974.4543, 1629.9874, 2957.9343, 1659.5575, 3442.8483, 1770.8791, 5884.8600, 1785.0161, 2650.1652, 1724.2563, 6174.0786, 1668.8064, 3956.5734, 1690.9964, 4274.0980, 1591.4798, 1617.9798, 1590.5928, 1628.5485
259.6010, 1725.5508, 5979.4750, 1631.9975, 2956.3131, 1659.0872, 3437.8673, 1768.8731, 5881.6673, 1783.3557, 2648.4026, 1724.4662, 6175.9208, 1667.9734, 3957.2936, 1691.8578, 4275.3258, 1589.6875, 1618.5645, 1590.5215, 1629.0851
260.6010, 1725.4081, 5976.4797, 1631.0303, 2959.6187, 1658.0936, 3435.1150, 1769.1330, 5881.1524, 1782.0513, 2640.1542, 1723.8273, 6171.7315, 1670.4362, 3959.0160, 1690.5138, 4280.3055, 1591.0776, 1616.8629, 1589.4691, 1629.2178
261.6010, 1725.4826, 5980.4428, 1631.4747, 2957.2424, 1656.5917, 3439.1542, 1768.0842, 5880.5979, 1783.8985, 2640.7253, 1723.9880, 6174.4828, 1668.6947, 3959.9426, 1692.2046, 4285.7257, 1591.0736, 1617.4950, 1589.6164, 1628.2397
262.6010, 1726.1156, 5982.2921, 1631.2222, 2956.8081, 1658.9962, 3446.0619, 1769.0081, 5879.4519, 1782.1806, 2639.0985, 1724.4891, 6169.7599, 1668.7979, 3964.0713, 1691.3091, 4292.5907, 1590.1431, 1619.0655, 1589.9566, 1628.1095
263.6010, 1725.8844, 5975.1990, 1633.1465, 2961.5682, 1657.2402, 3437.9267, 1769.6132, 5873.5859, 1782.7505, 2637.7663, 1723.8401, 6169.8225, 1669.0809, 3970.4936, 1692.0602, 4288.9536, 1590.6855, 1617.0454, 1589.7715, 1628.4412
264.6010, 1726.2798, 5977.8954, 1630.1970, 2955.4091, 1658.5120, 3431.1113, 1767.4562, 5876.6383, 1783.6341, 2634.2432, 1722.9576, 6169.4359, 1668.7628, 3973.5553, 1691.2046, 4287.7402, 1590.0081, 1617.8871, 1590.8810, 1627.9948
265.6010, 1726.5961, 5979.9234, 1629.0227, 2953.9116, 1660.5651, 3425.3249, 1769.4102, 5878.9668, 1783.2158, 2635.5502, 1724.9025, 6170.0160, 1669.0798, 3976.4947, 1690.3338, 4287.3505, 1591.6966, 1616.6714, 1590.8192, 1628.1598
266.6010, 1725.7832, 5977.8184, 1629.4192, 2958.7929, 1657.1707, 3426.9381, 1768.2136, 5879.6178, 1782.6868, 2635.4597, 1724.9943, 6167.9773, 1669.5234, 3979.1553, 1691.9666, 4286.3389, 1589.0373, 1616.5363, 1590.1684, 1628.8282
267.6010, 1725.9881, 5977.1998, 1630.5202, 2956.7247, 1658.3628, 3424.7358, 1768.4661, 5873.8996, 1783.4018, 2641.1758, 1723.8191, 6166.4193, 1668.5191, 3983.5415, 1690.3382, 4289.4390, 1589.6119, 1616.8710, 1590.7874, 1628.9609
268.6010, 1726.7409, 5976.0546, 1630.1616, 2963.8005, 1658.4817, 3433.4046, 1768.0612, 5870.3013, 1783.0513, 2642.0388, 1723.5544, 6163.3630, 1667.6691, 3981.9979, 1691.3491, 4286.2475, 1591.1058, 1617.6976, 1590.2504, 1629.0576
269.6010, 1725.4500, 5975.4949, 1630.3384, 2960.4116, 1657.4665, 3430.7674, 1767.9742, 5866.2376, 1782.7930, 2644.6000, 1724.4273, 6159.9496, 1668.1000, 3979.6245, 1690.9985, 4281.5791, 1589.8427, 1616.7167, 1588.8909, 1627.6735
270.6010, 1726.0588, 5978.6169, 1630.7449, 2952.9848, 1657.8281, 3429.7446, 1769.4668, 5837.3883, 1782.3747, 2641.6117, 1724.3101, 6162.5876, 1669.7989, 3979.6617, 1691.0174, 4279.3048, 1590.8881, 1617.8770, 1590.5387, 1630.0000
271.6010, 1725.9691, 5977.4805, 1632.0732, 2950.7146, 1658.5171, 3393.0670, 1769.4371, 5769.1697, 1784.2234, 2642.0960, 1724.2155, 6157.8756, 1669.3053, 3976.8362, 1691.1096, 4283.2083, 1590.4294, 1617.6986, 1590.5408, 1627.9064
272.6010, 1726.6533, 5980.9767, 1630.3258, 2948.2121, 1667.6991, 2924.5765, 1771.5021, 5704.5608, 1783.4747, 2626.4260, 1723.8380, 6156.4920, 1668.4096, 3980.1723, 1690.8730, 4272.3135, 1590.9970, 1616.3538, 1589.0528, 1627.5412
273.6010, 1726.2367, 5978.4602, 1630.8737, 2951.0808, 1663.5474, 2983.1037, 1770.3274, 5710.2419, 1783.6421, 2626.8201, 1724.7466, 6158.5416, 1669.8872, 3983.8000, 1689.3621, 4272.1756, 1591.5444, 1617.8569, 1590.1688, 1628.7238
274.6010, 1726.5013, 5973.7710, 1630.7298, 2945.0859, 1663.9924, 3036.8319, 1771.3250, 5721.4201, 1782.8725, 2628.3663, 1722.8695, 6157.2576, 1669.2734, 3985.0989, 1691.9615, 4263.6865, 1591.0373, 1616.3377, 1590.2826, 1627.0769
275.6010, 1726.8624, 5973.0885, 1631.7929, 2946.9975, 1662.8597, 3092.5879, 1770.9272, 5727.1008, 1783.0608, 2630.6916, 1723.8718, 6156.0139, 1669.1468, 3987.9489, 1691.3012, 4261.3527, 1590.8276, 1617.4919, 1590.4102, 1628.2663
276.6010, 1726.0385, 5973.9547, 1633.6035, 2950.4242, 1661.7092, 3142.2705, 1770.3373, 5730.4059, 1782.0377, 2636.2110, 1723.5597, 6153.5960, 1669.1096, 3985.5245, 1691.1030, 4265.7395, 1589.9546, 1617.4052, 1589.9167, 1628.4433
277.6010, 1726.7638, 5976.8163, 1629.4318, 2946.7096, 1662.8951, 3177.8142, 1771.6213, 5723.5930, 1783.1275, 2634.1388, 1723.9637, 6151.5828, 1667.5628, 3989.8181, 1689.9630, 4267.9354, 1590.4859, 1617.4204, 1590.9214, 1628.1856
278.6010, 1725.0445, 5969.4809, 1630.8081, 2940.6919, 1660.1808, 3211.5449, 1769.9028, 5713.1308, 1782.6399, 2636.9777, 1723.3706, 6149.7282, 1668.7957, 3986.0691, 1691.6880, 4266.5414, 1590.0433, 1615.6119, 1590.3793, 1627.8381
279.6010, 1725.7621, 5969.8273, 1630.8636, 2945.0606, 1661.0872, 3239.9621, 1770.5601, 5693.7090, 1783.0319, 2628.2103, 1724.7542, 6144.1500, 1669.3862, 3986.7319, 1690.3200, 4272.0552, 1589.6563, 1618.9365, 1590.2732, 1628.1104
280.6010, 1726.6964, 5967.6456, 1630.4217, 2948.2348, 1661.7611, 3262.6220, 1772.5410, 5642.1998, 1782.9564, 2622.5989, 1723.6857, 6143.9863, 1669.2266, 3991.9319, 1689.6009, 4273.5319, 1590.2863, 1616.1008, 1590.3458, 1626.8097
281.6010, 1726.0106, 5965.7557, 1628.9621, 2940.3232, 1660.3552, 3276.4020, 1772.4455, 5625.4752, 1783.0190, 2616.5447, 1723.5120, 6141.7221, 1666.6766, 3984.2894, 1691.0813, 4266.8955, 1589.4496, 1617.6169, 1591.7131, 1627.5477
282.6010, 1725.3959, 5964.6630, 1633.0455, 2939.5379, 1662.5689, 3294.5904, 1774.2228, 5602.3854, 1783.2982, 2612.7344, 1723.6811, 6139.6737, 1668.2479, 3982.1404, 1689.8984, 4270.2431, 1590.1542, 1617.1149, 1591.0077, 1627.5099
283.6010, 1725.4005, 5964.5546, 1631.6035, 2952.9747, 1659.6599, 3305.6018, 1773.9908, 5557.6588, 1782.2161, 2612.5099, 1723.1868, 6138.6029, 1668.1043, 3982.7681, 1690.4434, 4262.9231, 1590.3246, 1617.5524, 1589.5142, 1628.2122
284.6010, 1725.0999, 5957.7049, 1631.5985, 2951.2475, 1658.9659, 3314.8420, 1773.0679, 5532.0856, 1782.1366, 2614.4462, 1723.0164, 6137.6036, 1669.0436, 3979.8287, 1690.9826, 4262.3229, 1588.7984, 1617.2843, 1591.1804, 1627.8088
285.6010, 1725.9335, 5959.7879, 1630.1667, 2940.6995, 1659.5373, 3324.1795, 1774.5431, 5498.2740, 1783.3974, 2618.3220, 1723.3513, 6135.5481, 1667.6106, 3978.7926, 1691.5733, 4268.8077, 1590.4375, 1617.6845, 1589.7964, 1627.6572
286.6010, 1724.8408, 5960.5931, 1630.9444, 2939.5505, 1658.5841, 3323.4286, 1774.0969, 5472.9989, 1782.8806, 2624.6872, 1722.8342, 6136.4899, 1667.2830, 3979.9234, 1690.4332, 4258.7228, 1589.2823, 1616.4103, 1589.8973, 1628.3660
287.6010, 1726.6012, 5962.1990, 1631.5934, 2939.8460, 1659.3097, 3330.9444, 1774.8197, 5461.5672, 1782.4114, 2626.9231, 1721.4292, 6132.3908, 1666.8628, 3985.2170, 1690.5958, 4262.2235, 1591.4214, 1616.2339, 1590.1585, 1627.0988
288.6010, 1725.4712, 5963.4691, 1630.5480, 2945.4495, 1658.7674, 3343.2958, 1775.6832, 5440.8982, 1782.1392, 2625.9223, 1722.6155, 6126.7798, 1668.1255, 3985.0287, 1689.9325, 4262.4369, 1590.5988, 1616.6452, 1589.7229, 1627.3342
289.6010, 1725.9572, 5960.7913, 1630.7980, 2943.7778, 1657.5322, 3348.4576, 1775.2436, 5419.3897, 1781.9788, 2625.6480, 1723.0462, 6124.5935, 1669.1649, 3981.1819, 1689.3309, 4265.9115, 1590.9345, 1616.2077, 1590.4343, 1627.7646
290.6010, 1726.7701, 5961.4301, 1631.3232, 2943.8056, 1659.5853, 3348.9393, 1775.6984, 5429.8709, 1781.3575, 2621.6784, 1722.1792, 6124.8130, 1667.3330, 3979.9223, 1688.9136, 4259.5261, 1591.4355, 1616.8790, 1590.3106, 1627.1800
291.6010, 1725.3768, 5959.0881, 1629.3535, 2945.6944, 1658.2238, 3351.3110, 1774.1156, 5483.9109, 1782.4773, 2624.9758, 1721.8059, 6122.1363, 1667.6404, 3976.5298, 1689.7453, 4258.8215, 1589.5222, 1617.3508, 1590.7470, 1627.7895
292.6010, 1725.2621, 5954.8099, 1631.6869, 2943.5202, 1658.6561, 3355.1833, 1773.0594, 5536.1719, 1782.5941, 2627.9392, 1723.1097, 6121.9521, 1667.7351, 3978.4213, 1689.9673, 4258.3091, 1590.2188, 1617.2258, 1590.1061, 1629.4888
293.6010, 1725.8180, 5957.2684, 1631.1263, 2940.5303, 1659.1517, 3352.8066, 1771.1690, 5580.6814, 1780.9498, 2626.4447, 1723.0271, 6116.5212, 1667.1862, 3981.8457, 1689.3933, 4257.1597, 1591.2278, 1617.5655, 1589.6521, 1627.9192
294.6010, 1724.1740, 5954.7168, 1630.0025, 2944.6439, 1658.3818, 3354.6460, 1771.9692, 5621.7585, 1781.9319, 2622.7249, 1722.2067, 6113.6943, 1666.8585, 3979.2202, 1689.7649, 4259.5036, 1588.5252, 1617.2177, 1590.9888, 1628.3522
295.6010, 1724.6342, 5954.8052, 1631.3965, 2945.6439, 1658.5967, 3358.3641, 1770.5488, 5649.5244, 1781.3725, 2621.0930, 1722.6811, 6111.9571, 1666.5277, 3977.7989, 1689.3737, 4252.0965, 1589.2873, 1616.1472, 1591.1649, 1628.6040
296.6010, 1725.2820, 5958.1410, 1631.4798, 2944.5101, 1659.0759, 3359.0809, 1771.1867, 5671.7546, 1781.1564, 2619.1505, 1721.8538, 6109.7021, 1665.0830, 3977.8191, 1689.6277, 4252.6401, 1590.7530, 1617.4728, 1589.9708, 1628.3466
297.6010, 1725.5631, 5957.9479, 1629.7828, 2942.5379, 1659.7054, 3356.1795, 1770.2691, 5685.4887, 1781.2938, 2616.6707, 1723.6786, 6105.5391, 1669.6564, 3975.7383, 1691.1364, 4244.3904, 1591.9042, 1617.1573, 1590.0219, 1628.3484
298.6010, 1725.9445, 5956.8065, 1631.5480, 2937.9874, 1659.8774, 3346.5790, 1770.5930, 5696.1764, 1782.9220, 2620.3817, 1723.0954, 6103.5996, 1667.8734, 3969.0021, 1688.6430, 4243.1379, 1592.0423, 1616.5060, 1591.1147, 1627.8381
299.6010, 1724.9560, 5956.6262, 1629.5328, 2949.2803, 1658.0632, 3337.7257, 1769.1673, 5705.1443, 1779.9919, 2615.7059, 1722.4155, 6103.9212, 1666.9202, 3972.9479, 1688.9964, 4245.4427, 1589.9456, 1616.1804, 1590.3793, 1627.3286
300.6010, 1725.6423, 5955.6160, 1629.1313, 2944.0505, 1657.2263, 3338.1833, 1768.9173, 5711.1216, 1780.8150, 2614.8004, 1723.2414, 6101.6416, 1666.8457, 3971.3053, 1690.3099, 4245.8164, 1591.0867, 1615.2873, 1590.9343, 1628.1491
301.6010, 1725.3302, 5955.7671, 1629.6944, 2941.1843, 1657.4842, 3333.9722, 1768.2617, 5711.2281, 1781.1297, 2612.9733, 1722.1101, 6098.7824, 1667.6585, 3968.1394, 1689.6480, 4245.2409, 1590.8226, 1617.5585, 1590.0378, 1627.6735
302.6010, 1723.8920, 5955.7841, 1628.6010, 2939.8662, 1657.3843, 3332.1568, 1768.6386, 5717.5248, 1782.5780, 2611.3923, 1722.4565, 6097.5796, 1667.3809, 3965.2585, 1688.1843, 4244.6176, 1589.9365, 1617.5675, 1590.0752, 1627.5073
303.6010, 1724.8099, 5960.0779, 1629.8712, 2942.9192, 1659.0442, 3330.4627, 1769.0120, 5716.5438, 1781.0029, 2614.5722, 1722.5689, 6093.5941, 1667.5670, 3960.8117, 1689.5610, 4242.5972, 1590.4526, 1616.3266, 1590.4210, 1628.2826
304.6010, 1725.0453, 5955.0186, 1629.7753, 2936.8308, 1658.6081, 3328.6953, 1767.8349, 5714.3218, 1781.5447, 2611.4015, 1723.1296, 6093.8164, 1667.3404, 3965.8723, 1689.3149, 4244.7845, 1590.5988, 1617.0978, 1590.3260, 1628.6838
305.6010, 1724.1270, 5959.7392, 1631.1970, 2939.0379, 1658.9595, 3322.3603, 1767.4579, 5712.7564, 1782.2070, 2583.7634, 1722.2962, 6090.4634, 1665.3660, 3963.1021, 1687.7438, 4240.6930, 1590.2258, 1617.4405, 1590.3720, 1628.3729
306.6010, 1724.5546, 5959.1312, 1630.5101, 2935.4192, 1657.3489, 3315.9558, 1766.4339, 5718.5591, 1782.8088, 2576.8729, 1722.2790, 6087.9578, 1667.0309, 3961.0085, 1688.5406, 4243.5922, 1589.7712, 1618.7752, 1590.4235, 1627.5485
307.6010, 1724.9568, 5958.2841, 1630.4798, 2939.5859, 1657.7155, 3316.9924, 1768.1308, 5717.0467, 1781.7967, 2578.7612, 1720.8456, 6088.3458, 1664.8883, 3960.8723, 1686.7453, 4247.1379, 1590.2490, 1616.9405, 1589.4961, 1627.3857
308.6010, 1723.8112, 5960.0246, 1630.7449, 2935.5177, 1658.1327, 3319.7130, 1767.1485, 5718.3734, 1782.0971, 2579.8048, 1721.0979, 6088.3479, 1666.9394, 3957.9181, 1687.0152, 4243.3694, 1589.6996, 1617.7661, 1590.5657, 1628.8088
309.6010, 1725.4750, 5963.4488, 1629.7601, 2934.8005, 1657.3135, 3327.3957, 1768.6029, 5715.2818, 1781.8919, 2581.1377, 1721.2618, 6083.9441, 1665.2936, 3959.7532, 1687.8853, 4243.3106, 1590.9879, 1616.8377, 1591.0885, 1627.5412
310.6010, 1724.2824, 5959.4619, 1629.4646, 2939.0379, 1656.3565, 3328.9241, 1767.3479, 5716.2705, 1781.6897, 2585.7267, 1722.3418, 6085.6630, 1667.5979, 3956.6862, 1688.3628, 4249.7475, 1590.1200, 1618.3558, 1590.6237, 1628.3166
311.6010, 1723.8239, 5959.4649, 1631.1288, 2939.4924, 1657.9305, 3332.8154, 1768.2369, 5714.7797, 1782.7319, 2588.2656, 1722.4267, 6080.2576, 1667.0245, 3956.8809, 1687.5639, 4250.0718, 1590.7520, 1617.1230, 1590.8750, 1628.0846
312.6010, 1725.3031, 5959.4746, 1629.8106, 2938.4217, 1657.6612, 3333.5424, 1768.0219, 5713.5895, 1781.9022, 2589.4839, 1721.2095, 6078.7853, 1665.9415, 3959.6564, 1687.4652, 4250.2504, 1591.8377, 1617.8327, 1591.0284, 1629.1022
313.6010, 1725.0601, 5958.7794, 1629.0859, 2937.8712, 1657.6991, 3330.8900, 1767.9834, 5712.1361, 1781.1861, 2586.0311, 1720.8443, 6078.0489, 1666.3383, 3951.5564, 1687.9071, 4246.8832, 1591.0948, 1617.1200, 1591.0095, 1628.0541
314.6010, 1724.3628, 5962.1973, 1631.4167, 2933.6414, 1656.8344, 3329.7118, 1766.9830, 5708.8646, 1781.4000, 2577.4000, 1721.5282, 6080.7626, 1666.8202, 3949.0947, 1689.3360, 4249.2859, 1589.3841, 1616.7389, 1590.3325, 1627.7401
315.6010, 1724.6630, 5960.6046, 1630.0732, 2938.5253, 1657.1429, 3333.9684, 1768.2309, 5710.5824, 1782.4454, 2576.4487, 1721.8303, 6075.9565, 1666.2149, 3949.3553, 1688.8832, 4244.3766, 1590.8115, 1617.5786, 1589.8999, 1627.1993
316.6010, 1725.3112, 5961.3150, 1630.3763, 2929.9192, 1658.0051, 3336.0885, 1767.0039, 5703.9088, 1782.3718, 2587.7333, 1721.9815, 6075.8303, 1666.4702, 3940.6479, 1687.2569, 4245.8795, 1590.7036, 1617.2913, 1589.8351, 1628.2861
317.6010, 1723.1613, 5955.6113, 1632.5556, 2933.0606, 1656.8167, 3335.9317, 1767.3900, 5704.2306, 1781.4850, 2591.9187, 1721.7975, 6076.9359, 1667.1064, 3938.1117, 1688.0319, 4240.3759, 1589.4929, 1615.8115, 1589.8505, 1627.9631
318.6010, 1725.0318, 5956.1943, 1630.9495, 2933.1894, 1660.1783, 3342.8432, 1767.7606, 5707.3055, 1780.8982, 2591.4004, 1720.9473, 6071.3620, 1666.5064, 3933.5989, 1687.5900, 4240.2344, 1590.0796, 1616.6542, 1590.9184, 1626.7264
319.6010, 1724.4797, 5957.2303, 1630.7449, 2928.0000, 1655.5424, 3336.8647, 1766.7196, 5706.5138, 1781.6513, 2589.2359, 1722.2874, 6071.3752, 1665.8426, 3935.7011, 1689.5631, 4245.0007, 1589.5010, 1618.0968, 1590.6271, 1628.4794
320.6010, 1724.7405, 5961.5199, 1631.7348, 2933.0909, 1658.3059, 3339.7269, 1767.5219, 5706.2808, 1782.0718, 2586.9626, 1721.9994, 6068.7494, 1665.4809, 3933.6755, 1689.0232, 4242.4158, 1590.8599, 1616.3377, 1591.2242, 1628.2113
321.6010, 1724.4869, 5957.9204, 1630.9773, 2934.7980, 1657.4703, 3339.3161, 1766.8066, 5708.8246, 1781.9051, 2582.8051, 1721.4284, 6069.0502, 1667.4330, 3933.6947, 1687.7707, 4242.8810, 1589.8609, 1616.6714, 1591.2612, 1628.7710
322.6010, 1723.3743, 5953.6355, 1629.4217, 2929.9091, 1657.3578, 3336.3805, 1767.7472, 5705.9855, 1782.6648, 2585.7084, 1722.1601, 6067.8998, 1666.4266, 3935.9372, 1688.1626, 4238.7119, 1590.4012, 1618.0141, 1590.4674, 1628.7221
323.6010, 1723.0927, 5956.8425, 1631.3182, 2928.9242, 1657.5664, 3334.5474, 1767.5071, 5704.4993, 1780.5242, 2583.6198, 1721.0403, 6066.0956, 1665.8894, 3934.5096, 1687.3628, 4243.1045, 1589.0645, 1616.9919, 1590.1838, 1628.9296
324.6010, 1723.6901, 5977.0605, 1630.7727, 2932.5227, 1657.9709, 3343.7497, 1767.1856, 5719.9544, 1783.2670, 2594.1967, 1723.6000, 6082.0189, 1667.5553, 3946.9755, 1687.5493, 4248.5798, 1589.9980, 1617.2238, 1590.2835, 1627.7612
325.6010, 1725.8514, 5981.6850, 1631.1515, 2934.9722, 1658.6903, 3338.2301, 1768.9682, 5727.5721, 1783.5747, 2597.0081, 1722.0183, 6091.2918, 1667.0372, 3948.6766, 1688.5138, 4256.0610, 1591.4073, 1617.4335, 1591.2311, 1627.7358
326.6010, 1725.3929, 5982.0978, 1631.1237, 2934.2121, 1657.5360, 3337.5171, 1766.6665, 5728.6425, 1782.7341, 2596.3689, 1723.0229, 6095.2164, 1666.4723, 3948.0787, 1688.8374, 4249.9731, 1591.3296, 1617.5474, 1591.1731, 1627.7427
327.6010, 1725.4793, 5984.0538, 1630.4369, 2934.1768, 1658.5638, 3335.0480, 1767.9445, 5728.9282, 1783.7974, 2596.3066, 1721.5477, 6095.7210, 1666.6691, 3945.7181, 1688.9057, 4246.3665, 1591.2188, 1615.6089, 1590.2015, 1628.3277
328.6010, 1724.6693, 5981.6423, 1630.5707, 2927.2854, 1658.6549, 3336.4033, 1767.6153, 5726.4958, 1782.8176, 2595.6810, 1722.4242, 6089.5710, 1667.6447, 3940.4851, 1688.0319, 4252.1618, 1589.8135, 1615.9143, 1589.6048, 1627.8909
329.6010, 1724.3577, 5984.3332, 1631.8813, 2930.8864, 1659.5841, 3335.8673, 1768.3766, 5726.5145, 1782.1176, 2594.0766, 1722.3015, 6093.5605, 1666.8787, 3945.6074, 1689.1894, 4249.0864, 1591.9375, 1618.2429, 1591.6886, 1629.0954
330.6010, 1725.3467, 5983.1833, 1630.2247, 2931.0758, 1657.8015, 3332.8951, 1767.5347, 5725.7550, 1782.9095, 2589.6648, 1722.2744, 6090.7903, 1665.9521, 3945.0553, 1688.9985, 4249.5943, 1591.1351, 1617.6240, 1590.7637, 1629.2212
331.6010, 1725.2248, 5982.0131, 1628.8005, 2933.4798, 1658.7598, 3335.9621, 1767.6117, 5725.0877, 1782.5293, 2592.9601, 1722.3164, 6091.3485, 1666.6128, 3938.8734, 1689.3462, 4242.6763, 1590.3800, 1617.5313, 1589.8406, 1629.5747
332.6010, 1724.6190, 5987.5593, 1630.5025, 2934.0985, 1657.0594, 3331.2187, 1766.8182, 5725.3632, 1782.6370, 2586.3703, 1722.1380, 6088.4708, 1666.9809, 3936.0170, 1688.7605, 4235.1597, 1589.7177, 1616.4859, 1590.0168, 1627.6289
333.6010, 1724.8755, 5990.5220, 1631.7222, 2925.9646, 1658.2769, 3329.8963, 1767.8320, 5720.7748, 1783.0498, 2586.7897, 1722.7147, 6088.7508, 1667.7245, 3935.9957, 1689.0167, 4229.8549, 1590.1522, 1616.3579, 1590.1065, 1627.5125
334.6010, 1725.4306, 5992.1198, 1629.6414, 2933.6641, 1659.3224, 3331.1555, 1767.9095, 5722.1842, 1782.2872, 2584.7304, 1723.6584, 6085.0712, 1668.3309, 3933.5979, 1688.7612, 4231.1299, 1590.0020, 1615.7954, 1588.6757, 1628.3845
335.6010, 1724.7705, 5989.3789, 1630.3182, 2930.3207, 1657.9722, 3338.5664, 1766.9470, 5720.7910, 1782.2114, 2588.3330, 1720.1626, 6083.4216, 1665.1936, 3932.7383, 1689.3940, 4237.2511, 1591.1663, 1617.7218, 1589.9601, 1627.6070
336.6010, 1725.9183, 5990.1156, 1629.9848, 2934.1465, 1658.1150, 3339.9204, 1766.7560, 5716.9508, 1782.5509, 2584.0941, 1722.3599, 6082.0128, 1666.6298, 3929.7383, 1689.9956, 4229.7837, 1591.4083, 1616.9224, 1590.4957, 1628.6482
337.6010, 1724.9699, 5990.1173, 1631.0328, 2931.1843, 1657.2174, 3344.4121, 1766.3105, 5719.4021, 1781.7784, 2587.7582, 1721.5866, 6080.7769, 1667.4564, 3932.8457, 1687.7141, 4229.8774, 1591.6542, 1615.7470, 1590.2895, 1627.3355
338.6010, 1724.5411, 5993.8755, 1630.5278, 2928.6313, 1657.3401, 3345.3666, 1767.2189, 5718.7500, 1782.8026, 2589.1945, 1722.5571, 6082.0771, 1666.1691, 3931.4202, 1688.0479, 4230.4463, 1590.7036, 1617.1845, 1590.6422, 1628.9510
339.6010, 1724.8467, 5986.7303, 1630.9621, 2927.4066, 1658.2061, 3348.9697, 1767.3540, 5715.7511, 1783.4659, 2581.7103, 1722.0939, 6081.3912, 1669.1862, 3932.4447, 1687.9086, 4229.5276, 1589.8004, 1617.2107, 1590.7161, 1628.8376
