"File: DDELog(Excel:M13	1	1)::C:\Users\user\Desktop\clemens\20_07_22_DRG_AOP\M13_DRG_20_7\M13.LOG"
"Date: Wed Jul 20 2022 11:3:11.233"
0.0000, "Wavelength Names:	340	385	GFP	Wavelength 4	555"
"Time (sec)"
54.8040
114.1950
157.8030
0.0000, "Clock reset to 0.0"
"Region 1: [Location: (104, 68), Size: (74, 57), Area: 3256]"
"Region 2: [Location: (314, 125), Size: (33, 34), Area: 858]"
"Region 3: [Location: (252, 174), Size: (29, 33), Area: 737]"
"Region 4: [Location: (283, 230), Size: (42, 36), Area: 1164]"
"Region 5: [Location: (60, 156), Size: (30, 25), Area: 582]"
"Region 6: [Location: (38, 375), Size: (39, 41), Area: 1239]"
"Time (sec)", "R1 W1 Avg", "R1 W2 Avg", "R2 W1 Avg", "R2 W2 Avg", "R3 W1 Avg", "R3 W2 Avg", "R4 W1 Avg", "R4 W2 Avg", "R5 W1 Avg", "R5 W2 Avg", "R6 W1 Avg", "R6 W2 Avg"
444.8620, 1697.3732, 4692.6496, 1638.3205, 2977.1434, 1647.4559, 2857.6187, 1646.0258, 2324.5936, 1584.8505, 1616.8058, 1584.8660, 1612.6247
445.8620, 1697.0046, 4688.3931, 1637.2110, 2968.9079, 1648.8711, 2854.3691, 1644.7775, 2388.6933, 1584.8127, 1616.3299, 1584.8773, 1613.5908
446.8620, 1696.9644, 4687.6726, 1637.7005, 2959.7727, 1648.0109, 2850.9104, 1643.5301, 2440.1177, 1586.0687, 1616.9914, 1585.6190, 1612.4754
447.8620, 1696.0676, 4685.2736, 1636.3263, 2953.7168, 1648.7395, 2853.4939, 1641.7715, 2483.2543, 1586.4691, 1616.5189, 1584.2639, 1614.0428
448.8620, 1696.6271, 4677.9564, 1637.5128, 2955.4056, 1649.5346, 2842.1370, 1641.7629, 2513.0326, 1586.5911, 1617.0876, 1584.3793, 1612.5198
449.8620, 1696.7650, 4680.9545, 1635.7168, 2944.4277, 1647.4206, 2844.9430, 1642.1203, 2538.3230, 1586.2045, 1615.8608, 1584.1848, 1612.6287
450.8620, 1696.8925, 4679.4125, 1636.1667, 2939.2669, 1647.0149, 2837.9145, 1642.3857, 2557.7122, 1585.2010, 1617.9347, 1585.0952, 1613.4270
451.8620, 1697.6692, 4676.8885, 1636.6702, 2929.8135, 1647.5916, 2844.2130, 1641.6813, 2568.6589, 1586.4210, 1616.6100, 1584.5722, 1613.1630
452.8620, 1697.1311, 4672.7356, 1638.5897, 2926.7063, 1649.0299, 2844.5685, 1643.9253, 2578.3746, 1586.0326, 1614.0842, 1584.4625, 1613.3325
453.8620, 1696.3934, 4675.0593, 1635.0093, 2918.3893, 1648.9064, 2840.5332, 1642.5919, 2590.1649, 1584.1254, 1617.0567, 1584.5964, 1613.5561
454.8620, 1697.5117, 4670.0516, 1637.0583, 2914.3007, 1648.9864, 2843.7531, 1642.2775, 2601.0490, 1586.0258, 1616.7131, 1585.5940, 1612.5948
455.8620, 1696.5713, 4672.4152, 1637.0653, 2913.8333, 1647.3745, 2843.7938, 1641.1478, 2606.7586, 1585.2268, 1615.0619, 1584.3543, 1613.5730
456.8620, 1697.2141, 4674.5940, 1636.4301, 2905.6550, 1648.8711, 2839.8385, 1642.2371, 2612.7122, 1586.3127, 1617.6649, 1585.6441, 1613.2446
457.8620, 1696.3299, 4671.1837, 1635.3485, 2902.8928, 1648.0651, 2842.1954, 1641.4905, 2616.3179, 1586.9914, 1618.2251, 1584.9128, 1613.0387
458.8620, 1697.3741, 4674.1873, 1635.9382, 2899.3939, 1647.6391, 2840.0000, 1640.9184, 2619.9356, 1585.7698, 1616.5103, 1585.1340, 1613.4883
459.8620, 1696.9601, 4672.6714, 1635.4336, 2894.3706, 1648.4138, 2842.4858, 1642.9691, 2624.7182, 1584.4158, 1617.5447, 1585.0654, 1613.8386
460.8620, 1697.6416, 4672.4613, 1635.0629, 2891.9615, 1646.6160, 2839.0068, 1640.7680, 2626.9768, 1585.0052, 1617.5292, 1584.6868, 1613.1106
461.8620, 1697.0025, 4671.4662, 1634.5245, 2890.2459, 1647.9009, 2842.9647, 1641.0404, 2632.0567, 1586.5653, 1618.0017, 1585.2195, 1611.9564
462.8620, 1696.9149, 4669.5169, 1635.1690, 2886.6119, 1646.9118, 2845.3012, 1639.4656, 2628.0739, 1586.7096, 1617.5498, 1585.4294, 1613.0630
463.8620, 1697.2466, 4667.9779, 1634.9697, 2879.5326, 1647.1438, 2838.9322, 1641.7973, 2631.6546, 1585.3900, 1614.7509, 1585.8103, 1612.9540
464.8620, 1697.3323, 4668.2955, 1633.4755, 2877.3322, 1648.2415, 2835.2293, 1639.8634, 2633.2552, 1585.0017, 1616.2216, 1584.8345, 1614.1203
465.8620, 1697.6023, 4667.6588, 1634.1515, 2870.4557, 1647.3826, 2844.9023, 1640.9682, 2631.5309, 1585.2749, 1617.1512, 1585.3067, 1613.2260
466.8620, 1696.8087, 4666.4254, 1633.4767, 2866.3846, 1649.2782, 2844.5875, 1641.0558, 2629.6950, 1586.1306, 1617.5567, 1584.6828, 1611.8491
467.8620, 1697.1720, 4667.4662, 1633.1002, 2860.7471, 1647.4491, 2847.2049, 1641.0077, 2628.5052, 1585.6512, 1616.4399, 1584.8103, 1613.5319
468.8620, 1698.1920, 4665.3357, 1634.0291, 2857.1760, 1647.8060, 2847.9796, 1641.6134, 2629.4957, 1585.8265, 1616.0223, 1584.0847, 1612.8789
469.8620, 1697.1978, 4666.6425, 1634.1643, 2853.7646, 1647.3596, 2849.4315, 1641.8823, 2630.7732, 1586.8402, 1617.4278, 1583.8943, 1613.4770
470.8620, 1698.0734, 4668.4754, 1633.8450, 2850.2459, 1647.5278, 2847.5210, 1641.9562, 2632.0455, 1585.6787, 1616.2629, 1585.3172, 1613.5795
471.8620, 1696.9131, 4669.3477, 1633.2925, 2849.0338, 1648.9986, 2850.7300, 1640.1727, 2635.7191, 1585.2680, 1615.2079, 1584.4471, 1612.2486
472.8620, 1696.4017, 4668.8219, 1634.1235, 2841.5000, 1647.2442, 2851.0950, 1643.1796, 2634.6478, 1585.3643, 1616.3230, 1585.7797, 1612.9556
473.8620, 1698.5627, 4668.4214, 1634.0862, 2840.9744, 1647.0244, 2854.3121, 1640.2586, 2636.6418, 1587.4003, 1617.0086, 1586.5964, 1613.6780
474.8620, 1697.5221, 4667.8381, 1632.5385, 2832.4079, 1648.0760, 2852.4125, 1642.3883, 2638.1151, 1586.4691, 1616.7457, 1585.0008, 1612.8628
475.8620, 1696.8056, 4665.2393, 1631.8881, 2827.9767, 1647.1411, 2853.6893, 1641.5137, 2637.5284, 1586.3900, 1617.0997, 1584.7482, 1613.9871
476.8620, 1697.3618, 4668.5427, 1634.1259, 2824.3625, 1648.2863, 2853.6852, 1641.5936, 2636.4313, 1585.1048, 1616.8368, 1585.3454, 1612.4479
477.8620, 1697.7875, 4667.0731, 1632.5373, 2823.5664, 1648.6689, 2856.3894, 1640.4639, 2639.7869, 1584.8711, 1616.9467, 1585.4173, 1613.0718
478.8620, 1697.6149, 4667.0092, 1633.1830, 2818.9674, 1648.3134, 2856.1031, 1642.1529, 2643.4510, 1584.7045, 1617.5034, 1585.3051, 1614.1106
479.8620, 1698.0249, 4668.3621, 1632.7284, 2816.7261, 1648.0407, 2853.3297, 1641.7122, 2641.2586, 1583.9124, 1617.1168, 1585.2696, 1613.1211
480.8620, 1696.6069, 4666.2537, 1632.5734, 2815.2867, 1647.3718, 2850.0014, 1641.7388, 2643.1134, 1585.2766, 1616.7388, 1585.2841, 1613.6707
481.8620, 1697.8022, 4666.1800, 1632.5618, 2810.5676, 1646.9986, 2853.1045, 1640.8127, 2642.9820, 1585.1392, 1615.3625, 1584.8604, 1613.5504
482.8620, 1697.2985, 4665.0688, 1632.5723, 2802.6329, 1647.0109, 2852.5251, 1640.7380, 2642.3204, 1584.6168, 1618.0533, 1585.8563, 1612.1525
483.8620, 1697.9736, 4663.0338, 1630.4930, 2797.4126, 1646.0081, 2851.3569, 1641.3969, 2638.7706, 1585.5945, 1617.2474, 1584.9370, 1613.1412
484.8620, 1696.5258, 4663.6127, 1630.7110, 2792.9569, 1648.3514, 2850.3799, 1641.8050, 2637.8900, 1585.2440, 1617.5962, 1584.7571, 1613.6602
485.8620, 1696.8391, 4662.4776, 1631.3718, 2788.4965, 1647.3446, 2851.5807, 1641.6641, 2635.7930, 1584.9107, 1615.9656, 1584.2704, 1613.9718
486.8620, 1697.4788, 4664.8741, 1631.7821, 2787.3869, 1647.5739, 2853.1628, 1643.1125, 2636.8497, 1585.7113, 1617.1718, 1584.7070, 1613.9645
487.8620, 1697.3440, 4659.9834, 1630.5548, 2777.5816, 1647.6459, 2853.2972, 1641.7388, 2636.9613, 1585.7131, 1617.4553, 1584.7151, 1613.0226
488.8620, 1697.6219, 4663.8090, 1631.7867, 2778.8438, 1648.4871, 2857.1113, 1641.9261, 2634.0756, 1585.2646, 1616.5704, 1584.6747, 1614.2074
489.8620, 1696.6410, 4662.7156, 1631.7331, 2774.7669, 1646.5224, 2857.0638, 1640.2010, 2632.9957, 1584.7302, 1616.0034, 1585.4124, 1614.7869
490.8620, 1697.3243, 4662.8415, 1631.0326, 2771.5093, 1647.7788, 2855.5278, 1640.5266, 2637.8239, 1586.0155, 1615.3952, 1585.9782, 1612.8927
491.8620, 1697.4291, 4660.4146, 1634.0000, 2770.1573, 1648.1275, 2855.4654, 1640.9038, 2638.3445, 1586.8540, 1616.8351, 1585.2607, 1614.0178
492.8620, 1698.8326, 4659.7202, 1630.7564, 2765.3042, 1647.9457, 2854.0068, 1642.1555, 2636.0902, 1586.2595, 1616.8419, 1584.9516, 1614.8297
493.8620, 1697.6041, 4658.3695, 1631.4114, 2763.1935, 1648.1967, 2855.9878, 1641.2053, 2635.4519, 1583.2027, 1614.8763, 1583.9693, 1613.5650
494.8620, 1697.3381, 4663.5878, 1631.5723, 2762.8508, 1648.0977, 2857.2727, 1641.8866, 2638.1701, 1586.2491, 1616.3041, 1583.7861, 1612.3196
495.8620, 1697.8781, 4659.1127, 1632.0023, 2763.2389, 1647.4668, 2853.3338, 1642.7431, 2640.5653, 1586.0619, 1616.7904, 1585.4826, 1614.1994
496.8620, 1698.1953, 4654.0476, 1630.4510, 2762.4429, 1646.8372, 2858.1791, 1641.9012, 2635.5507, 1586.4536, 1616.3849, 1586.1461, 1613.6699
497.8620, 1698.5537, 4658.8885, 1631.9709, 2758.1876, 1648.2415, 2860.2266, 1641.1667, 2637.1426, 1585.1787, 1616.8419, 1585.2865, 1612.4738
498.8620, 1698.0602, 4652.7184, 1630.0478, 2758.1131, 1647.1180, 2860.8209, 1642.2380, 2637.1229, 1583.9656, 1614.9605, 1586.3487, 1614.8200
499.8620, 1698.1483, 4656.3133, 1636.2156, 2572.2681, 1649.5047, 2860.1058, 1641.5739, 2640.3883, 1584.2766, 1616.2096, 1585.1146, 1613.9266
500.8620, 1698.8044, 4666.5418, 1636.1375, 2626.3252, 1649.5115, 2868.0570, 1644.3428, 2553.8385, 1586.0533, 1616.1821, 1584.7458, 1613.0234
501.8620, 1697.6259, 4675.4183, 1640.1352, 2348.3450, 1647.7978, 2874.3406, 1643.5000, 2590.1735, 1585.2595, 1616.4089, 1584.7877, 1612.2865
502.8620, 1698.1431, 4681.0123, 1646.2599, 2102.3403, 1648.0217, 2876.8412, 1643.8428, 2614.4931, 1585.3419, 1617.4708, 1585.2220, 1613.9241
503.8620, 1698.3667, 4688.9936, 1646.8590, 2081.1142, 1649.3908, 2877.0217, 1642.5859, 2628.3153, 1587.1409, 1617.6237, 1585.3479, 1613.0444
504.8630, 1698.0900, 4686.2862, 1646.5583, 2082.9266, 1647.2157, 2874.5739, 1641.8969, 2641.0481, 1586.1426, 1616.0326, 1585.8983, 1612.8087
505.8630, 1697.9917, 4691.7472, 1646.2413, 2103.5268, 1647.8168, 2877.4288, 1644.0335, 2650.5395, 1584.9536, 1617.4244, 1584.1380, 1614.1259
506.8630, 1697.9410, 4693.3532, 1645.4545, 2116.2716, 1647.4871, 2879.5522, 1642.0378, 2656.4759, 1584.8402, 1617.5962, 1584.3987, 1613.4560
507.8630, 1697.6778, 4695.3744, 1646.4557, 2130.1527, 1649.2252, 2875.0380, 1643.0223, 2661.0636, 1584.8024, 1617.5756, 1584.3075, 1612.0315
508.8630, 1698.3096, 4692.2749, 1645.6655, 2140.5676, 1648.1085, 2873.5807, 1640.7749, 2666.0206, 1585.8505, 1616.3282, 1585.2793, 1612.5036
509.8630, 1697.7905, 4698.8130, 1644.3415, 2153.9103, 1647.7531, 2879.6961, 1639.7973, 2664.5438, 1585.0017, 1617.0825, 1585.1025, 1612.9475
510.8630, 1697.1717, 4702.6582, 1645.4452, 2164.9277, 1648.6757, 2876.9674, 1642.7139, 2570.0086, 1584.6821, 1617.2766, 1585.0928, 1613.1162
511.8630, 1698.8013, 4705.5928, 1645.2284, 2179.9138, 1647.6472, 2873.3284, 1644.0361, 2528.9278, 1585.7595, 1616.9210, 1585.6069, 1614.7248
512.8630, 1697.5931, 4701.4862, 1644.2517, 2193.0221, 1647.6798, 2877.6649, 1642.8892, 2575.6194, 1585.5361, 1616.7131, 1585.1840, 1612.5666
513.8630, 1697.3910, 4703.5218, 1643.9371, 2206.9767, 1647.4016, 2877.3175, 1643.4957, 2602.3686, 1586.6787, 1616.1581, 1585.4350, 1613.3341
514.8630, 1697.5636, 4705.1124, 1644.8881, 2221.9149, 1647.7612, 2878.5672, 1642.5911, 2620.3144, 1587.0275, 1616.8557, 1584.7966, 1613.1186
515.8630, 1697.4346, 4702.9585, 1644.1107, 2240.0338, 1649.4695, 2873.6418, 1642.4433, 2635.7148, 1587.0017, 1615.9639, 1585.3301, 1611.8902
516.8630, 1698.3222, 4708.2512, 1643.8100, 2254.4790, 1647.4640, 2876.5807, 1641.8436, 2645.4184, 1585.2199, 1616.5533, 1584.9040, 1613.9217
517.8630, 1697.1330, 4707.8001, 1643.9814, 2269.2960, 1648.0543, 2875.4681, 1641.9794, 2654.3806, 1586.6564, 1616.6770, 1584.0444, 1612.6618
518.8630, 1697.2466, 4710.9444, 1642.9184, 2289.4161, 1648.4627, 2879.3433, 1641.8256, 2661.0292, 1585.6890, 1616.3746, 1584.9911, 1611.9435
519.8630, 1697.4235, 4704.3824, 1643.1340, 2304.0688, 1647.6364, 2875.4586, 1641.4974, 2665.4046, 1584.9914, 1618.3230, 1584.5553, 1612.4132
520.8630, 1697.6397, 4709.8824, 1642.1434, 2318.7517, 1648.0081, 2883.7381, 1642.1186, 2665.2156, 1585.8711, 1617.2715, 1584.6425, 1613.3390
521.8630, 1697.0943, 4711.7141, 1642.3625, 2336.8485, 1647.1981, 2882.8480, 1642.2629, 2666.2869, 1584.5206, 1616.9261, 1585.9241, 1613.1864
522.8630, 1697.4521, 4708.4985, 1641.9662, 2349.1002, 1648.0231, 2882.0271, 1641.5473, 2665.6082, 1586.1014, 1617.3351, 1585.8208, 1612.8830
523.8630, 1697.4260, 4710.6794, 1641.7949, 2365.2587, 1647.2659, 2881.6811, 1640.9966, 2669.4175, 1585.7869, 1616.3436, 1584.4229, 1614.1824
524.8630, 1698.0310, 4706.9966, 1641.0093, 2385.3951, 1646.3962, 2882.2266, 1641.3918, 2668.2706, 1584.4914, 1617.2148, 1584.9120, 1613.1517
525.8630, 1695.4552, 4710.2761, 1639.9883, 2399.9685, 1646.8223, 2885.4206, 1641.3402, 2671.0172, 1585.1409, 1614.8041, 1584.8450, 1612.7861
526.8630, 1697.2994, 4709.3735, 1639.7786, 2413.8893, 1647.8073, 2885.8290, 1640.3686, 2672.4527, 1586.9519, 1615.3230, 1584.9580, 1612.9798
527.8630, 1696.5332, 4710.3302, 1639.9499, 2427.9184, 1648.0000, 2886.3894, 1641.0404, 2674.3411, 1584.2027, 1615.6753, 1585.7401, 1613.3430
528.8630, 1696.2832, 4707.0372, 1638.2459, 2440.9697, 1647.1927, 2889.4844, 1639.4545, 2675.6452, 1584.2491, 1616.5653, 1585.6990, 1613.7062
529.8630, 1696.6259, 4709.7798, 1639.1235, 2456.2238, 1648.2632, 2884.7001, 1642.2998, 2677.1899, 1585.8419, 1616.2698, 1585.5230, 1612.5884
530.8630, 1697.8366, 4706.5212, 1640.8566, 2470.9604, 1646.9539, 2884.1520, 1642.0189, 2675.9905, 1584.3780, 1616.7646, 1584.2954, 1612.9201
531.8630, 1697.4674, 4708.2101, 1639.2343, 2476.5688, 1646.7327, 2882.1886, 1641.1117, 2677.1778, 1585.4674, 1616.1598, 1585.5932, 1611.1776
532.8630, 1696.7181, 4706.8289, 1638.7995, 2492.4068, 1646.1669, 2884.9566, 1641.0395, 2676.3866, 1586.8643, 1616.8540, 1583.9177, 1613.0016
533.8630, 1697.2104, 4706.4742, 1638.1783, 2502.0245, 1647.6187, 2884.6472, 1640.2148, 2674.2216, 1585.2251, 1616.8282, 1585.9532, 1613.2550
534.8630, 1696.9598, 4706.2912, 1637.6212, 2511.5186, 1646.7205, 2882.9186, 1641.3935, 2675.6538, 1585.9897, 1617.1357, 1585.6287, 1612.4310
535.8630, 1697.6852, 4706.6084, 1636.9755, 2521.3298, 1649.2632, 2878.9783, 1640.6529, 2674.1443, 1585.0223, 1615.7938, 1584.5101, 1612.5424
536.8630, 1696.8919, 4703.2595, 1638.2273, 2533.5326, 1647.4858, 2881.1628, 1640.4313, 2672.6521, 1586.2715, 1616.7973, 1585.2906, 1613.4487
537.8630, 1696.9389, 4705.7534, 1636.0967, 2540.7319, 1647.7273, 2881.0421, 1639.4888, 2672.3677, 1582.5120, 1617.2595, 1583.9919, 1612.6021
538.8630, 1698.0617, 4703.5602, 1637.9254, 2549.0408, 1645.8711, 2887.2415, 1642.2595, 2675.6040, 1584.5309, 1616.7698, 1584.7627, 1612.6231
539.8630, 1696.6800, 4702.6437, 1636.3380, 2555.5886, 1647.9661, 2885.1913, 1640.4089, 2675.7998, 1585.5017, 1615.9553, 1584.3761, 1612.3761
540.8630, 1697.8406, 4700.8947, 1637.6329, 2560.1061, 1647.9661, 2886.8616, 1642.8058, 2675.2921, 1585.1821, 1617.1924, 1582.8701, 1611.8539
541.8630, 1697.4846, 4702.4248, 1636.3497, 2569.4371, 1648.9023, 2888.7001, 1641.2174, 2673.8256, 1584.9381, 1617.6151, 1582.8378, 1611.7167
542.8630, 1697.6367, 4698.1453, 1636.4744, 2577.5979, 1646.7164, 2893.6459, 1641.8119, 2676.2019, 1585.7405, 1617.9158, 1584.4738, 1613.0775
543.8630, 1697.7988, 4699.1615, 1636.0070, 2583.5536, 1646.6486, 2890.2266, 1641.8789, 2676.1366, 1584.6581, 1616.7852, 1584.7837, 1613.2922
544.8630, 1697.0399, 4701.1072, 1636.9231, 2589.5723, 1648.6038, 2893.6608, 1642.1512, 2675.7758, 1584.2543, 1615.4845, 1583.4447, 1611.6965
545.8630, 1697.4226, 4701.3492, 1638.2552, 2594.7646, 1649.0624, 2895.7558, 1641.9210, 2678.4347, 1585.3385, 1617.2784, 1585.0266, 1612.8370
546.8630, 1697.0184, 4699.0236, 1637.1177, 2599.6072, 1647.6798, 2894.3555, 1641.0825, 2675.5455, 1583.7079, 1616.8179, 1584.4762, 1613.1735
547.8630, 1697.3044, 4699.2663, 1635.9138, 2606.3310, 1646.3094, 2898.9240, 1643.5962, 2677.3462, 1585.6134, 1617.8419, 1584.5303, 1613.8305
548.8630, 1697.4650, 4698.1907, 1637.1305, 2607.3427, 1647.7666, 2895.4912, 1641.7500, 2679.5232, 1587.5052, 1617.0739, 1584.7684, 1613.4044
549.8630, 1698.1026, 4698.9054, 1636.8986, 2612.1655, 1648.2442, 2896.5699, 1640.8462, 2674.3686, 1586.4399, 1615.4828, 1583.8555, 1614.0508
550.8630, 1698.0276, 4697.6192, 1636.7995, 2617.4814, 1647.3894, 2896.4953, 1640.7637, 2678.0026, 1585.9502, 1616.2921, 1585.3713, 1613.8935
551.8630, 1697.1744, 4702.7647, 1636.5921, 2618.4289, 1648.8073, 2895.1275, 1642.8771, 2677.7698, 1585.9759, 1617.6254, 1584.8410, 1612.4713
552.8630, 1697.6870, 4704.8173, 1635.3881, 2620.8916, 1648.3935, 2897.7951, 1640.5722, 2674.7225, 1585.2096, 1617.6615, 1584.0985, 1613.2833
553.8630, 1697.8529, 4699.7503, 1633.8893, 2622.4534, 1647.4627, 2901.0081, 1640.4570, 2671.5309, 1583.3952, 1616.8952, 1584.9395, 1613.8160
554.8630, 1696.8283, 4701.3415, 1635.1434, 2626.1410, 1646.9308, 2897.2171, 1642.0662, 2674.9081, 1585.1649, 1616.4777, 1584.6013, 1613.9637
555.8630, 1698.5802, 4701.7061, 1635.9009, 2625.0536, 1645.9946, 2900.9376, 1641.2388, 2673.7921, 1586.2371, 1616.4381, 1586.2220, 1612.6320
556.8630, 1697.9960, 4700.1394, 1636.3217, 2631.8846, 1647.4844, 2900.1642, 1641.1211, 2673.3625, 1585.4777, 1614.7869, 1583.7853, 1612.3664
557.8630, 1697.9797, 4694.3544, 1636.2646, 2631.9697, 1649.4274, 2902.4491, 1641.5825, 2673.9296, 1587.7113, 1616.2182, 1584.8781, 1611.8136
558.8630, 1697.2951, 4693.8234, 1635.9709, 2634.4953, 1649.0339, 2892.9674, 1641.1598, 2674.3625, 1586.6340, 1615.9089, 1584.3220, 1613.6158
559.8630, 1697.4822, 4680.8698, 1635.3683, 2560.7681, 1651.7327, 2686.7598, 1642.5851, 2576.3445, 1585.1048, 1617.5928, 1585.3398, 1611.7143
560.8630, 1726.0451, 3289.9628, 1642.6993, 2082.8322, 1661.3107, 2185.9579, 1651.8436, 2106.5584, 1584.6237, 1613.4708, 1584.7078, 1611.7070
561.8630, 1741.7540, 2542.0783, 1641.1737, 2029.7273, 1661.6540, 2151.2361, 1651.6632, 2055.3144, 1584.6117, 1612.3076, 1586.0307, 1611.5650
562.8630, 1744.2503, 2440.8507, 1641.7564, 2019.7051, 1663.6554, 2144.8277, 1654.2878, 2049.5808, 1586.0893, 1613.3540, 1586.0726, 1610.0121
563.8630, 1744.9588, 2428.2254, 1641.6294, 2019.5420, 1664.2402, 2141.1927, 1652.7655, 2054.3454, 1585.2234, 1611.6203, 1584.9782, 1609.7256
564.8630, 1743.6677, 2511.7862, 1643.5769, 2047.5711, 1660.8792, 2161.0285, 1653.1701, 2081.4270, 1583.9021, 1612.5997, 1584.3705, 1611.2163
565.8630, 1739.6189, 2641.6400, 1645.9814, 2083.4464, 1660.3989, 2180.8820, 1652.4287, 2135.0395, 1585.7955, 1614.0515, 1585.1582, 1610.4576
566.8630, 1740.4886, 2725.6170, 1645.8065, 2094.4907, 1659.0773, 2190.8657, 1651.6143, 2169.0369, 1585.3694, 1613.9759, 1585.1574, 1610.0056
567.8630, 1738.0055, 2778.5249, 1646.6725, 2103.8788, 1658.2944, 2201.1927, 1650.4828, 2193.6246, 1585.1478, 1615.0498, 1585.2550, 1610.7942
568.8630, 1738.0992, 2817.4862, 1645.6818, 2110.4627, 1658.4559, 2207.9294, 1650.5352, 2211.2448, 1586.7302, 1613.8746, 1585.3890, 1611.4076
569.8630, 1737.3904, 2834.0697, 1645.0268, 2115.8438, 1659.9457, 2212.7096, 1650.5481, 2222.7070, 1586.2560, 1612.7973, 1585.2994, 1611.0024
570.8630, 1736.8851, 2850.8428, 1644.4930, 2119.7436, 1660.4749, 2219.3528, 1649.2577, 2230.9639, 1586.7199, 1614.5962, 1583.4746, 1611.2478
571.8630, 1737.4616, 2857.9481, 1644.4406, 2126.9662, 1658.9213, 2224.0407, 1648.7294, 2238.4940, 1586.2096, 1612.8076, 1584.7571, 1610.2026
572.8630, 1736.5734, 2862.8252, 1643.8508, 2134.0233, 1659.7815, 2231.1425, 1648.6555, 2241.8136, 1585.6220, 1613.4553, 1584.5803, 1610.9169
573.8630, 1738.1066, 2865.3566, 1645.2832, 2140.9825, 1659.2049, 2239.0923, 1649.9021, 2247.0206, 1585.7131, 1614.7715, 1584.0597, 1610.6441
574.8630, 1736.2325, 2866.9573, 1641.8392, 2140.9417, 1658.9607, 2242.1791, 1648.9356, 2250.7363, 1584.0430, 1613.6323, 1585.2623, 1610.1727
575.8630, 1736.0021, 2868.0737, 1644.2261, 2149.1200, 1659.0339, 2247.4396, 1648.3247, 2252.7835, 1586.0825, 1614.7835, 1586.1840, 1611.4713
576.8630, 1736.1428, 2870.4647, 1643.2797, 2154.0956, 1658.9579, 2250.5156, 1648.6907, 2254.1907, 1585.2887, 1614.9021, 1585.1372, 1610.9814
577.8630, 1735.9401, 2870.6014, 1643.1538, 2157.6958, 1660.5455, 2252.6255, 1648.1985, 2259.8849, 1586.1581, 1613.1237, 1585.1703, 1611.4754
578.8630, 1735.7792, 2874.5967, 1644.0944, 2164.3823, 1660.2415, 2260.4193, 1649.8359, 2261.8668, 1585.4966, 1612.8162, 1584.3123, 1611.0315
579.8630, 1736.0230, 2880.5107, 1642.7599, 2168.3986, 1660.0543, 2260.5794, 1648.1289, 2267.3625, 1585.0069, 1615.2509, 1585.2728, 1611.9483
580.8630, 1735.4343, 2880.6477, 1643.3625, 2171.1748, 1657.9783, 2267.2049, 1649.4656, 2269.0842, 1585.0945, 1613.6443, 1584.8337, 1611.7982
581.8630, 1735.9868, 2884.9263, 1642.6189, 2174.6212, 1659.2347, 2268.1723, 1648.5464, 2274.2715, 1583.5859, 1614.0378, 1584.1219, 1610.3317
582.8630, 1735.5799, 2887.6569, 1643.8077, 2180.1795, 1659.0271, 2275.8982, 1646.8668, 2279.5979, 1587.1014, 1613.7199, 1585.2397, 1611.5811
583.8630, 1736.1582, 2893.3839, 1642.5676, 2184.1119, 1659.8589, 2277.4640, 1649.0782, 2284.5782, 1585.5722, 1614.4880, 1586.8039, 1611.8216
584.8630, 1736.0193, 2897.2214, 1642.3531, 2187.8147, 1657.5536, 2282.3731, 1648.0739, 2289.5189, 1584.0722, 1613.1924, 1585.1106, 1610.1977
585.8630, 1734.9186, 2901.5851, 1643.0606, 2193.7809, 1660.5142, 2281.9471, 1647.6065, 2296.1392, 1586.0000, 1614.6168, 1583.8781, 1609.8200
586.8630, 1734.9023, 2904.6007, 1641.4872, 2194.3159, 1657.8331, 2287.9159, 1646.5498, 2297.0369, 1585.5189, 1615.2543, 1584.7595, 1610.9161
587.8630, 1735.5197, 2907.7497, 1643.1760, 2201.3683, 1658.4532, 2290.8955, 1647.4175, 2304.0481, 1584.9708, 1613.8058, 1584.8031, 1611.5165
588.8630, 1734.7506, 2912.7872, 1641.4231, 2206.4161, 1658.6961, 2291.3216, 1647.5653, 2309.6486, 1585.4347, 1612.8780, 1584.4665, 1611.1759
589.8630, 1735.3302, 2917.9595, 1641.7179, 2211.9604, 1658.7137, 2298.4803, 1647.6924, 2314.3582, 1586.8729, 1614.9055, 1584.6699, 1610.1348
590.8630, 1735.5565, 2920.3474, 1642.0117, 2214.6667, 1658.5984, 2298.6893, 1647.2947, 2321.5344, 1585.6512, 1611.6203, 1584.9960, 1610.2994
591.8630, 1735.6913, 2926.6241, 1642.4767, 2221.5653, 1659.1818, 2299.8725, 1648.7165, 2324.9888, 1586.4107, 1613.5567, 1584.9911, 1610.5521
592.8630, 1735.2141, 2931.6422, 1639.9301, 2224.2517, 1659.1004, 2302.1031, 1646.1014, 2332.6289, 1584.3247, 1613.2131, 1585.4245, 1611.8539
593.8640, 1733.7079, 2932.8354, 1641.3508, 2229.8228, 1660.3528, 2306.8128, 1646.8694, 2334.8033, 1584.5859, 1612.9210, 1586.1864, 1610.3204
594.8640, 1734.5369, 2939.0479, 1642.2611, 2237.3648, 1660.2985, 2307.1900, 1646.6323, 2343.3058, 1585.4261, 1614.4261, 1584.8160, 1611.2970
